campaign_id,brand_name,brand_category,region,platform,influencer_id,influencer_handle,influencer_category,influencer_tier,followers_start,posts_count,campaign_objective,impressions,avg_likes_per_post,avg_comments_per_post,avg_saves_shares_per_post,click_through_rate,landing_page_conv_rate,clicks,orders,new_customers,avg_order_value,revenue,influencer_fee,product_cost,other_campaign_costs,total_spend,cpm,cpc,cpa,roas,roi,campaign_success_label
CMP_00101,Brand_949,Fitness,US,Instagram,INF_2517,@creator_91554,Fitness,Macro,311563,3,Awareness,278200,1253,340,494,0.0277,0.053,7711,408,282,1258.47,513455.55,490029.07,57753.56,98470.78,646253.41,2322.98,83.81,1583.95,0.79,-0.21,0
CMP_00102,Brand_650,Food,India,Instagram,INF_2774,@creator_20651,Fitness,Micro,23391,4,Conversions,27272,200,27,89,0.0093,0.0421,254,10,7,1652.66,16526.6,78457.57,11114.41,6193.0,95764.98,3511.48,377.03,9576.5,0.17,-0.83,0
CMP_00103,Brand_710,Food,US,TikTok,INF_7031,@creator_81975,Fitness,Micro,33883,2,Awareness,21691,50,15,32,0.0216,0.0146,468,6,4,1927.73,11566.38,177742.28,54699.8,27991.35,260433.43,12006.52,556.48,43405.57,0.04,-0.96,0
CMP_00104,Brand_295,Beauty,India,Instagram,INF_2823,@creator_27858,Fashion,Macro,279524,3,Conversions,394818,3896,989,1458,0.0317,0.0538,12520,673,542,3123.65,2102218.73,299043.43,44873.88,47138.91,391056.23,990.47,31.23,581.06,5.38,4.38,1
CMP_00105,Brand_542,Beauty,India,Instagram,INF_1913,@creator_12011,Food,Nano,1060,3,Awareness,823,0,10,34,0.0077,0.0211,6,0,0,4013.11,0.0,5970.97,1466.93,339.65,7777.55,9450.24,1296.26,0.0,0.0,-1.0,0
CMP_00106,Brand_773,Tech,India,Instagram,INF_3309,@creator_89674,Other,Nano,1073,5,Traffic,1347,0,3,6,0.029,0.0069,39,0,0,1310.98,0.0,13121.11,1918.88,2472.38,17512.38,13001.02,449.04,0.0,0.0,-1.0,0
CMP_00107,Brand_886,Tech,SEA,Instagram,INF_8730,@creator_80393,Other,Micro,20060,1,Traffic,8841,134,11,39,0.0232,0.0246,205,5,3,3068.27,15341.33,36146.94,7147.95,8969.15,52264.03,5911.55,254.95,10452.81,0.29,-0.71,0
CMP_00108,Brand_246,Tech,India,Instagram,INF_4730,@creator_85774,Tech,Macro,513907,3,Conversions,620928,5609,1389,2089,0.0161,0.034,9986,339,231,2225.45,754426.25,531215.85,203568.62,46321.49,781105.96,1257.97,78.22,2304.15,0.97,-0.03,0
CMP_00109,Brand_948,Food,US,Instagram,INF_6347,@creator_82805,Fashion,Macro,387910,3,Awareness,382804,2012,513,723,0.0319,0.0249,12226,304,252,1777.8,540451.88,437238.45,58056.2,115208.17,610502.83,1594.82,49.93,2008.23,0.89,-0.11,0
CMP_00110,Brand_156,Beauty,SEA,YouTube,INF_7980,@creator_35518,Fitness,Nano,7646,5,Conversions,5990,112,1,24,0.031,0.0239,185,4,2,1902.34,7609.35,18431.88,3384.61,1892.52,23709.01,3958.1,128.16,5927.25,0.32,-0.68,0
CMP_00111,Brand_513,Fitness,MENA,YouTube,INF_9733,@creator_20886,Family,Micro,67370,3,Conversions,40421,230,56,88,0.0319,0.0406,1288,52,44,1116.47,58056.58,92464.62,11400.41,14044.06,117909.09,2917.03,91.54,2267.48,0.49,-0.51,0
CMP_00112,Brand_550,Fitness,India,Instagram,INF_6409,@creator_77628,Travel,Nano,6430,5,Awareness,14600,27,19,14,0.0263,0.0125,383,4,3,1464.28,5857.11,15002.82,2450.47,3988.5,21441.78,1468.62,55.98,5360.45,0.27,-0.73,0
CMP_00113,Brand_152,Fintech,India,YouTube,INF_2588,@creator_38454,Family,Nano,1052,1,Traffic,437,0,6,0,0.0186,0.0463,8,0,0,2526.08,0.0,10521.65,2514.17,1143.32,14179.13,32446.53,1772.39,0.0,0.0,-1.0,0
CMP_00114,Brand_527,Fintech,US,YouTube,INF_6585,@creator_84763,Other,Nano,8256,2,Awareness,6115,17,12,37,0.0097,0.0171,59,1,0,2062.79,2062.79,18976.0,3436.89,4946.63,27359.52,4474.17,463.72,27359.52,0.08,-0.92,0
CMP_00115,Brand_970,Fashion,SEA,Instagram,INF_7091,@creator_42441,Other,Micro,81272,2,Traffic,38844,277,62,100,0.0134,0.0241,521,12,9,4292.91,51514.89,102552.54,13479.75,17910.05,133942.34,3448.21,257.09,11161.86,0.38,-0.62,0
CMP_00116,Brand_827,Beauty,US,Instagram,INF_6355,@creator_64120,Fitness,Nano,4309,4,Conversions,3707,0,17,0,0.0342,0.0359,126,4,3,3003.68,12014.7,31176.24,10169.91,1838.92,43185.07,11649.6,342.74,10796.27,0.28,-0.72,0
CMP_00117,Brand_486,Food,EU,TikTok,INF_1539,@creator_57591,Travel,Nano,4414,1,Conversions,751,0,3,0,0.0274,0.0223,20,0,0,737.34,0.0,5503.63,755.71,844.32,7103.65,9458.92,355.18,0.0,0.0,-1.0,0
CMP_00118,Brand_490,Beauty,MENA,Instagram,INF_9931,@creator_11401,Beauty,Nano,5307,4,Awareness,8848,0,2,0,0.0166,0.0335,147,4,2,3378.27,13513.1,10867.57,2285.67,1037.14,14190.38,1603.8,96.53,3547.6,0.95,-0.05,0
CMP_00119,Brand_317,Tech,India,Instagram,INF_4709,@creator_16155,Beauty,Micro,16721,3,Conversions,19385,188,58,71,0.0045,0.0418,86,3,1,2749.66,8248.97,82679.47,20010.11,5368.31,108057.88,5574.3,1256.49,36019.29,0.08,-0.92,0
CMP_00120,Brand_201,Gaming,MENA,Instagram,INF_7683,@creator_59429,Fashion,Macro,980229,1,Awareness,395982,8436,2101,3138,0.0286,0.0436,11343,494,320,1530.3,755970.38,376655.7,129177.11,108043.24,613876.05,1550.26,54.12,1242.66,1.23,0.23,0
CMP_00121,Brand_527,Food,US,Instagram,INF_8763,@creator_15939,Fashion,Nano,4897,1,Traffic,1592,20,0,8,0.0284,0.0207,45,0,0,500.0,0.0,7695.56,1152.22,1241.95,10089.73,6337.77,224.22,0.0,0.0,-1.0,0
CMP_00122,Brand_453,Food,SEA,TikTok,INF_5958,@creator_23979,Fitness,Mega,3584124,4,App Installs,3138603,36328,9106,13693,0.0064,0.0328,19987,656,586,1169.01,766869.85,705808.69,238407.02,195491.15,1139706.86,363.13,57.02,1737.36,0.67,-0.33,0
CMP_00123,Brand_863,Fitness,US,YouTube,INF_3409,@creator_18199,Travel,Mega,3383273,4,Awareness,2800604,13140,3285,4912,0.0169,0.03,47244,1416,853,1809.24,2561889.77,2201993.83,639258.86,232352.12,3073604.8,1097.48,65.06,2170.62,0.83,-0.17,0
CMP_00124,Brand_116,D2C,EU,Instagram,INF_5444,@creator_95867,Beauty,Nano,2683,5,Awareness,6244,22,11,0,0.04,0.019,249,4,2,2693.55,10774.2,9971.42,2326.43,1185.47,13483.33,2159.41,54.15,3370.83,0.8,-0.2,0
CMP_00125,Brand_426,Food,India,YouTube,INF_3161,@creator_73232,Beauty,Micro,26037,2,Conversions,11979,118,10,46,0.0368,0.0221,441,9,6,587.78,5290.02,117790.05,16860.97,18554.96,153205.99,12789.55,347.41,17022.89,0.03,-0.97,0
CMP_00126,Brand_635,Tech,US,YouTube,INF_4180,@creator_30700,Family,Macro,299457,1,Awareness,107154,898,220,306,0.0107,0.0284,1145,32,20,3327.17,106469.46,986887.9,112793.76,228649.4,1328331.06,12396.47,1160.11,41510.35,0.08,-0.92,0
CMP_00127,Brand_943,Food,India,Instagram,INF_7771,@creator_53884,Other,Macro,346014,5,Awareness,617030,4237,1027,1532,0.0113,0.0397,6994,277,183,1485.95,411609.49,635503.91,73445.37,62139.37,771088.64,1249.68,110.25,2783.71,0.53,-0.47,0
CMP_00128,Brand_620,D2C,US,Instagram,INF_9497,@creator_70957,Fashion,Micro,57420,5,Conversions,125139,433,102,200,0.003,0.021,375,7,5,2682.86,18780.03,224423.42,33707.59,55019.18,313150.18,2502.42,835.07,44735.74,0.06,-0.94,0
CMP_00129,Brand_240,Gaming,India,Instagram,INF_1152,@creator_21156,Food,Nano,3995,5,Awareness,5577,195,20,34,0.0282,0.0289,157,4,3,1832.96,7331.85,9111.07,3117.09,900.27,13128.43,2354.03,83.62,3282.11,0.56,-0.44,0
CMP_00130,Brand_800,Food,MENA,Instagram,INF_2903,@creator_10174,Food,Macro,502539,5,Conversions,813335,3747,946,1439,0.0285,0.0256,23172,592,504,1464.2,866806.62,171907.88,53482.25,50294.1,275684.23,338.96,11.9,465.68,3.14,2.14,1
CMP_00131,Brand_939,Gaming,EU,Instagram,INF_6287,@creator_20578,Beauty,Macro,351908,5,Traffic,374323,1936,481,746,0.01,0.0258,3756,96,82,1260.58,121015.8,526192.57,190178.73,114802.46,831173.77,2220.47,221.29,8658.06,0.15,-0.85,0
CMP_00132,Brand_588,Gaming,MENA,Instagram,INF_5595,@creator_47327,Fitness,Macro,959192,4,Awareness,602098,1910,488,752,0.0186,0.0451,11214,506,395,1407.29,712086.34,289353.42,59825.68,20538.27,369717.38,614.05,32.97,730.67,1.93,0.93,0
CMP_00133,Brand_486,Tech,India,YouTube,INF_4765,@creator_91486,Beauty,Nano,2406,3,Conversions,3393,7,3,0,0.0239,0.0306,81,2,1,2772.9,5545.8,8131.14,2080.85,557.07,10769.06,3173.91,132.95,5384.53,0.51,-0.49,0
CMP_00134,Brand_580,Beauty,EU,Instagram,INF_5117,@creator_70710,Tech,Micro,35449,3,Awareness,51365,138,38,95,0.0334,0.0105,1715,18,10,3163.79,56948.15,207705.45,36404.1,45488.86,289598.41,5638.05,168.86,16088.8,0.2,-0.8,0
CMP_00135,Brand_336,Fintech,India,YouTube,INF_8619,@creator_84816,Travel,Nano,3959,3,Awareness,2623,29,19,19,0.0114,0.0554,29,1,0,734.45,734.45,11847.84,4588.37,1774.32,18210.53,6942.63,627.95,18210.53,0.04,-0.96,0
CMP_00136,Brand_468,Gaming,EU,YouTube,INF_2818,@creator_94021,Fashion,Mega,1178203,2,Awareness,970684,7015,1763,2624,0.0039,0.0562,3818,214,169,2190.73,468815.59,1573080.34,494286.73,114595.55,2181962.62,2247.86,571.49,10196.09,0.21,-0.79,0
CMP_00137,Brand_849,D2C,EU,YouTube,INF_6485,@creator_15039,Beauty,Nano,1771,2,Awareness,1283,0,0,9,0.025,0.0371,32,1,0,1379.66,1379.66,22095.92,7133.99,5181.04,34410.94,26820.69,1075.34,34410.94,0.04,-0.96,0
CMP_00138,Brand_611,Fintech,India,Instagram,INF_1294,@creator_95947,Beauty,Macro,384104,4,Conversions,692828,3800,935,1427,0.0244,0.0789,16877,1331,856,1473.55,1961297.71,534697.6,120743.75,93582.79,749024.14,1081.11,44.38,562.75,2.62,1.62,0
CMP_00139,Brand_411,Beauty,India,Instagram,INF_9003,@creator_41707,Fitness,Micro,25564,1,Conversions,6163,157,49,72,0.0279,0.0351,171,6,5,1944.51,11667.08,39164.17,7556.42,4405.55,51126.13,8295.66,298.98,8521.02,0.23,-0.77,0
CMP_00140,Brand_513,Beauty,India,Instagram,INF_3591,@creator_58516,Beauty,Nano,6738,4,Traffic,7566,0,3,28,0.0171,0.0346,129,4,3,774.72,3098.88,16804.4,3418.59,2780.47,23003.46,3040.37,178.32,5750.86,0.13,-0.87,0
CMP_00141,Brand_778,Fintech,India,Instagram,INF_2647,@creator_64316,Other,Micro,25768,1,Conversions,10984,284,60,48,0.0101,0.005,111,0,0,2059.44,0.0,24067.89,3936.74,3074.69,31079.32,2829.51,279.99,0.0,0.0,-1.0,0
CMP_00142,Brand_659,Fintech,India,Instagram,INF_8751,@creator_53370,Other,Nano,5615,5,Traffic,11618,99,28,59,0.0148,0.0207,172,3,2,969.11,2907.33,13631.14,1453.66,3902.3,18987.1,1634.28,110.39,6329.03,0.15,-0.85,0
CMP_00143,Brand_598,Gaming,MENA,YouTube,INF_6388,@creator_68692,Beauty,Micro,95595,2,Conversions,56734,273,85,114,0.0403,0.0444,2285,101,81,1640.32,165672.14,129107.13,44724.84,33675.21,207507.18,3657.55,90.81,2054.53,0.8,-0.2,0
CMP_00144,Brand_320,Fintech,EU,Instagram,INF_5008,@creator_14994,Fashion,Micro,15256,3,Awareness,13077,134,46,65,0.0204,0.0329,267,8,4,1220.13,9761.03,98262.05,33521.55,15561.57,147345.17,11267.51,551.85,18418.15,0.07,-0.93,0
CMP_00145,Brand_579,Tech,US,Instagram,INF_6626,@creator_34123,Other,Nano,5360,4,Awareness,6061,27,12,20,0.0345,0.0092,208,1,0,1171.61,1171.61,24325.69,6235.21,3346.02,33906.92,5594.28,163.01,33906.92,0.03,-0.97,0
CMP_00146,Brand_366,Beauty,India,Instagram,INF_5678,@creator_45931,Fitness,Nano,5166,1,Awareness,1481,25,5,0,0.0399,0.0379,59,2,1,2829.79,5659.58,11134.33,2138.59,1711.82,14984.73,10117.98,253.98,7492.37,0.38,-0.62,0
CMP_00147,Brand_784,Gaming,US,Instagram,INF_2629,@creator_86509,Fashion,Nano,3978,4,Conversions,5642,112,6,0,0.0257,0.0291,144,4,2,2315.33,9261.34,26774.62,8687.56,2845.08,38307.27,6789.66,266.02,9576.82,0.24,-0.76,0
CMP_00148,Brand_316,Tech,EU,YouTube,INF_4046,@creator_53395,Tech,Nano,3938,4,Conversions,6485,17,4,0,0.0174,0.044,112,4,3,2336.73,9346.9,27120.88,9693.98,6670.19,43485.06,6705.48,388.26,10871.26,0.21,-0.79,0
CMP_00149,Brand_614,Fitness,US,TikTok,INF_7033,@creator_91159,Travel,Micro,27316,3,Conversions,21012,343,102,149,0.0181,0.0294,380,11,6,984.13,10825.46,56312.62,14274.73,2890.89,73478.24,3496.97,193.36,6679.84,0.15,-0.85,0
CMP_00150,Brand_857,Tech,US,YouTube,INF_5478,@creator_18210,Travel,Nano,1173,3,Conversions,698,86,19,0,0.0296,0.0508,20,1,0,1294.34,1294.34,24271.19,5653.19,4211.95,34136.32,48905.91,1706.82,34136.32,0.04,-0.96,0
CMP_00151,Brand_820,Food,MENA,YouTube,INF_3961,@creator_29610,Travel,Micro,88961,2,Awareness,30075,227,50,74,0.021,0.0188,630,11,9,1322.48,14547.23,46690.59,5262.15,9101.47,61054.21,2030.07,96.91,5550.38,0.24,-0.76,0
CMP_00152,Brand_107,Fintech,India,YouTube,INF_6162,@creator_96795,Fitness,Micro,10591,4,App Installs,14301,0,13,29,0.0085,0.0358,121,4,3,1397.76,5591.06,107164.42,22127.03,6751.07,136042.53,9512.8,1124.32,34010.63,0.04,-0.96,0
CMP_00153,Brand_909,Fashion,India,Instagram,INF_6866,@creator_94486,Other,Micro,76027,5,App Installs,163467,463,91,133,0.0287,0.0541,4685,253,198,2216.75,560837.94,76601.17,16759.45,16647.52,110008.14,672.97,23.48,434.81,5.1,4.1,1
CMP_00154,Brand_615,Fitness,US,TikTok,INF_9954,@creator_79681,Fashion,Macro,260746,2,Awareness,158251,1411,349,534,0.0078,0.0233,1237,28,19,2045.22,57266.08,432785.22,169916.66,40045.12,642747.01,4061.57,519.6,22955.25,0.09,-0.91,0
CMP_00155,Brand_188,Gaming,India,Instagram,INF_8542,@creator_55066,Tech,Mega,1547663,4,Traffic,2619850,12639,3164,4740,0.0184,0.0455,48185,2194,1964,2272.86,4986646.39,981175.18,205205.81,95842.66,1282223.65,489.43,26.61,584.42,3.89,2.89,1
CMP_00156,Brand_538,Fitness,MENA,Instagram,INF_7974,@creator_68870,Family,Micro,15821,5,App Installs,36493,42,20,72,0.0193,0.005,702,3,2,765.54,2296.61,73680.74,26373.17,11177.46,111231.36,3048.02,158.45,37077.12,0.02,-0.98,0
CMP_00157,Brand_929,Fitness,EU,YouTube,INF_3032,@creator_76788,Beauty,Nano,1571,3,Conversions,1371,9,0,22,0.0223,0.0267,30,0,0,1923.56,0.0,24089.39,6576.02,4569.55,35234.96,25700.19,1174.5,0.0,0.0,-1.0,0
CMP_00158,Brand_372,Fintech,India,Instagram,INF_6918,@creator_59500,Food,Macro,783402,5,Awareness,1509880,5531,1384,2079,0.0254,0.0344,38334,1320,1040,1687.61,2227643.19,562646.17,81929.48,92600.81,737176.46,488.24,19.23,558.47,3.02,2.02,1
CMP_00159,Brand_566,Gaming,MENA,Instagram,INF_1314,@creator_87273,Other,Nano,1956,3,Traffic,2441,97,24,10,0.0183,0.0391,44,1,0,2511.8,2511.8,15193.7,1726.55,3215.75,20136.0,8249.08,457.64,20136.0,0.12,-0.88,0
CMP_00160,Brand_782,Beauty,US,YouTube,INF_8069,@creator_63664,Other,Macro,132862,1,Traffic,58952,549,153,240,0.0111,0.0178,652,11,7,2062.99,22692.92,964177.73,209832.14,229177.73,1403187.6,23802.21,2152.13,127562.51,0.02,-0.98,0
CMP_00161,Brand_127,Beauty,India,YouTube,INF_5485,@creator_55397,Family,Micro,36794,2,Awareness,13293,143,10,0,0.01,0.0115,133,1,0,2595.96,2595.96,89054.99,26361.62,8734.29,124150.89,9339.57,933.47,124150.89,0.02,-0.98,0
CMP_00162,Brand_591,D2C,US,YouTube,INF_3105,@creator_10307,Beauty,Micro,22408,2,Conversions,17800,35,9,31,0.012,0.0177,213,3,2,1498.9,4496.69,258302.09,40222.78,36970.06,335494.93,18848.03,1575.09,111831.64,0.01,-0.99,0
CMP_00163,Brand_787,D2C,India,Instagram,INF_9728,@creator_15698,Tech,Micro,14140,2,Awareness,5995,71,0,3,0.0311,0.0283,186,5,3,3081.66,15408.32,50448.75,16508.81,6243.95,73201.51,12210.43,393.56,14640.3,0.21,-0.79,0
CMP_00164,Brand_402,Beauty,US,YouTube,INF_6552,@creator_76163,Travel,Micro,87140,5,Conversions,146399,410,84,170,0.0038,0.0119,549,6,3,2309.33,13855.98,218569.05,81028.77,29723.08,329320.91,2249.48,599.86,54886.82,0.04,-0.96,0
CMP_00165,Brand_207,Fitness,MENA,Instagram,INF_9383,@creator_52946,Family,Macro,368642,2,Traffic,136071,1767,448,663,0.0217,0.0175,2958,51,34,1595.36,81363.23,447124.45,127467.67,118875.38,693467.51,5096.37,234.44,13597.4,0.12,-0.88,0
CMP_00166,Brand_121,Fashion,EU,Instagram,INF_9923,@creator_79497,Travel,Micro,36412,1,Awareness,15428,312,81,97,0.0213,0.0304,327,9,5,2657.62,23918.59,126627.23,46766.36,29921.37,203314.96,13178.31,621.76,22590.55,0.12,-0.88,0
CMP_00167,Brand_809,Tech,EU,Instagram,INF_9848,@creator_88672,Tech,Nano,1126,5,Conversions,2437,0,0,25,0.003,0.0242,7,0,0,2768.86,0.0,9332.81,2264.87,1418.0,13015.68,5340.86,1859.38,0.0,0.0,-1.0,0
CMP_00168,Brand_263,Fashion,MENA,YouTube,INF_8566,@creator_22306,Travel,Micro,51850,3,Awareness,61079,374,115,171,0.0217,0.0283,1324,37,27,2266.14,83847.34,151798.99,59000.99,24444.01,235243.99,3851.47,177.68,6357.95,0.36,-0.64,0
CMP_00169,Brand_897,Fashion,US,Instagram,INF_4907,@creator_67530,Tech,Nano,1647,4,Conversions,2183,0,0,8,0.0112,0.0133,24,0,0,2459.77,0.0,19677.42,3836.63,2389.33,25903.38,11865.95,1079.31,0.0,0.0,-1.0,0
CMP_00170,Brand_546,Fashion,India,YouTube,INF_5266,@creator_50317,Fashion,Macro,250165,5,Conversions,191151,354,81,71,0.0202,0.0346,3862,133,90,1209.87,160912.79,775044.78,127542.41,210105.95,1112693.15,5821.02,288.11,8366.11,0.14,-0.86,0
CMP_00171,Brand_813,Fitness,EU,Instagram,INF_1808,@creator_51938,Beauty,Micro,21103,5,Conversions,20716,139,33,0,0.0349,0.0264,721,19,17,1410.89,26806.91,129247.44,24731.21,12863.21,166841.86,8053.77,231.4,8781.15,0.16,-0.84,0
CMP_00172,Brand_602,D2C,US,YouTube,INF_3971,@creator_44785,Beauty,Micro,82592,5,Traffic,125865,169,42,29,0.0328,0.0231,4131,95,59,1737.95,165105.58,121318.21,42345.55,34825.96,198489.72,1577.0,48.05,2089.37,0.83,-0.17,0
CMP_00173,Brand_362,Fintech,SEA,Instagram,INF_6450,@creator_34816,Tech,Macro,262801,3,Awareness,121379,811,201,332,0.021,0.0224,2545,57,41,1520.66,86677.78,227844.45,71276.96,26856.71,325978.12,2685.62,128.09,5718.91,0.27,-0.73,0
CMP_00174,Brand_535,D2C,US,Instagram,INF_1016,@creator_56142,Tech,Nano,2667,5,Awareness,3210,0,12,0,0.0078,0.0426,24,1,0,2795.7,2795.7,31825.88,7807.44,7111.54,46744.85,14562.26,1947.7,46744.85,0.06,-0.94,0
CMP_00175,Brand_649,Fashion,India,Instagram,INF_5933,@creator_14926,Travel,Nano,8143,4,Traffic,14317,64,0,44,0.0138,0.0412,197,8,7,1464.94,11719.56,8904.38,1216.64,692.62,10813.64,755.3,54.89,1351.71,1.08,0.08,0
CMP_00176,Brand_293,D2C,EU,Instagram,INF_2873,@creator_38164,Fashion,Nano,3512,4,Conversions,4738,24,0,29,0.013,0.064,61,3,2,2593.09,7779.27,25837.41,5950.57,4175.6,35963.58,7590.46,589.57,11987.86,0.22,-0.78,0
CMP_00177,Brand_395,Beauty,US,Instagram,INF_4178,@creator_41831,Family,Micro,10556,1,Awareness,3517,33,17,0,0.0059,0.0295,20,0,0,3029.43,0.0,133716.67,33896.05,8725.25,176337.97,50138.74,8816.9,0.0,0.0,-1.0,0
CMP_00178,Brand_819,Fitness,SEA,Instagram,INF_3229,@creator_13009,Beauty,Nano,4747,1,Conversions,1667,0,5,0,0.0272,0.0142,45,0,0,1878.75,0.0,9918.18,1642.59,644.54,12205.31,7321.72,271.23,0.0,0.0,-1.0,0
CMP_00179,Brand_945,Beauty,SEA,Instagram,INF_6593,@creator_15543,Fashion,Nano,5421,1,Traffic,1853,116,0,0,0.0222,0.0312,41,1,0,2647.77,2647.77,8236.78,2059.88,554.74,10851.4,5856.13,264.67,10851.4,0.24,-0.76,0
CMP_00180,Brand_436,Gaming,India,YouTube,INF_6573,@creator_89267,Other,Macro,255029,5,Conversions,544827,1857,461,671,0.0225,0.0398,12272,488,385,931.16,454404.26,571684.51,59954.29,132742.01,764380.81,1402.98,62.29,1566.35,0.59,-0.41,0
CMP_00181,Brand_425,Fintech,India,YouTube,INF_9872,@creator_40005,Beauty,Nano,6507,4,Traffic,10544,0,3,16,0.007,0.0186,74,1,0,2085.1,2085.1,21378.38,5766.25,3818.51,30963.14,2936.56,418.42,30963.14,0.07,-0.93,0
CMP_00182,Brand_128,D2C,India,YouTube,INF_9832,@creator_42467,Beauty,Micro,24475,4,Awareness,20746,63,19,45,0.0209,0.0216,433,9,6,3311.72,29805.45,79876.04,24102.77,17616.49,121595.3,5861.14,280.82,13510.59,0.25,-0.75,0
CMP_00183,Brand_236,Beauty,US,YouTube,INF_2644,@creator_89526,Food,Nano,3788,4,Traffic,6342,78,5,0,0.0136,0.0406,86,3,2,3491.21,10473.63,20388.53,3862.05,2435.64,26686.22,4207.86,310.3,8895.41,0.39,-0.61,0
CMP_00184,Brand_366,Fitness,SEA,Instagram,INF_2802,@creator_86441,Family,Mega,2144996,2,Conversions,705929,14737,3659,5472,0.0092,0.0425,6498,276,232,1619.41,446958.46,997319.39,318211.22,140827.1,1456357.71,2063.04,224.12,5276.66,0.31,-0.69,0
CMP_00185,Brand_153,Food,India,TikTok,INF_2652,@creator_97460,Fitness,Micro,36013,5,Awareness,69591,279,68,70,0.003,0.0123,208,2,1,1240.3,2480.6,86391.54,33761.52,12480.11,132633.17,1905.9,637.66,66316.58,0.02,-0.98,0
CMP_00186,Brand_540,Beauty,US,Instagram,INF_2773,@creator_45315,Beauty,Nano,4550,5,Conversions,7012,99,20,0,0.0106,0.005,74,0,0,1545.17,0.0,14060.66,2239.75,1337.58,17638.0,2515.4,238.35,0.0,0.0,-1.0,0
CMP_00187,Brand_658,Tech,India,YouTube,INF_2211,@creator_19121,Food,Macro,198317,4,Conversions,361071,2080,486,776,0.0218,0.0509,7888,401,250,3189.31,1278912.87,406241.03,76738.01,34882.85,517861.88,1434.24,65.65,1291.43,2.47,1.47,0
CMP_00188,Brand_681,D2C,US,TikTok,INF_9111,@creator_74550,Fashion,Nano,8700,1,Conversions,1549,159,7,26,0.0257,0.0329,39,1,0,2420.92,2420.92,22187.45,8681.55,2092.02,32961.03,21278.91,845.15,32961.03,0.07,-0.93,0
CMP_00189,Brand_706,Gaming,US,YouTube,INF_8928,@creator_75449,Travel,Micro,38075,1,Awareness,10266,212,40,26,0.0319,0.006,327,1,0,1411.29,1411.29,192211.62,71437.69,49752.66,313401.97,30528.15,958.42,313401.97,0.0,-1.0,0
CMP_00190,Brand_653,Food,India,YouTube,INF_2473,@creator_29627,Other,Nano,3188,2,Conversions,2292,32,0,47,0.0289,0.0386,66,2,1,861.85,1723.7,7088.59,835.58,1425.44,9349.61,4079.24,141.66,4674.8,0.18,-0.82,0
CMP_00191,Brand_432,Fitness,India,Instagram,INF_3170,@creator_36478,Travel,Micro,12025,3,Awareness,6057,0,10,0,0.003,0.0249,18,0,0,1509.41,0.0,23574.92,2860.74,4560.96,30996.62,5117.49,1722.03,0.0,0.0,-1.0,0
CMP_00192,Brand_526,Beauty,US,TikTok,INF_5321,@creator_29880,Family,Mega,1081524,1,Traffic,179484,2478,623,936,0.0192,0.0308,3444,106,71,1651.52,175060.69,1426671.92,566177.03,315406.58,2308255.53,12860.51,670.23,21776.0,0.08,-0.92,0
CMP_00193,Brand_274,Fintech,India,Instagram,INF_2342,@creator_28610,Food,Micro,11933,3,Conversions,12632,93,41,55,0.0197,0.0147,249,3,1,1569.07,4707.2,39489.95,10911.43,3083.81,53485.2,4234.1,214.8,17828.4,0.09,-0.91,0
CMP_00194,Brand_352,D2C,US,TikTok,INF_6428,@creator_49449,Fitness,Micro,44407,5,Awareness,64338,294,69,114,0.0147,0.0483,943,45,32,1798.58,80936.14,171336.18,59930.58,43012.47,274279.23,4263.1,290.86,6095.09,0.3,-0.7,0
CMP_00195,Brand_958,Tech,EU,Instagram,INF_2366,@creator_51979,Other,Nano,2605,4,Conversions,2141,0,0,0,0.018,0.061,38,2,1,3414.16,6828.32,21323.42,3165.19,3580.95,28069.56,13110.49,738.67,14034.78,0.24,-0.76,0
CMP_00196,Brand_636,Fashion,India,Instagram,INF_2073,@creator_56511,Family,Macro,179696,4,Conversions,190978,265,88,111,0.0059,0.0274,1132,31,21,1649.78,51143.13,599451.55,70902.3,133980.03,804333.88,4211.66,710.54,25946.25,0.06,-0.94,0
CMP_00197,Brand_627,Beauty,US,Instagram,INF_2677,@creator_12881,Travel,Nano,5427,3,Awareness,6007,22,0,33,0.0296,0.0308,177,5,3,3248.97,16244.84,23443.02,8042.09,3690.36,35175.47,5855.75,198.73,7035.09,0.46,-0.54,0
CMP_00198,Brand_620,Beauty,US,Instagram,INF_2462,@creator_91441,Food,Nano,1856,1,Traffic,660,109,0,6,0.0071,0.0196,4,0,0,1765.5,0.0,23362.07,2433.36,4960.81,30756.24,46600.37,7689.06,0.0,0.0,-1.0,0
CMP_00199,Brand_931,Fashion,MENA,Instagram,INF_4332,@creator_76323,Food,Nano,1424,2,Conversions,559,37,0,22,0.003,0.0141,1,0,0,2512.29,0.0,12713.21,4824.78,2607.39,20145.38,36038.25,20145.38,0.0,0.0,-1.0,0
CMP_00200,Brand_993,D2C,India,YouTube,INF_7232,@creator_10798,Family,Nano,7696,2,Awareness,2602,108,0,0,0.0338,0.0244,88,2,1,2139.5,4279.01,13261.42,2910.67,685.66,16857.75,6478.77,191.57,8428.88,0.25,-0.75,0
CMP_00201,Brand_225,Gaming,SEA,Instagram,INF_7326,@creator_24605,Food,Macro,623818,1,Conversions,265615,4910,1224,1849,0.0164,0.0676,4357,294,224,1149.67,338004.06,398718.15,51535.24,104995.37,555248.76,2090.43,127.44,1888.6,0.61,-0.39,0
