campaign_id,brand_name,brand_category,region,platform,influencer_id,influencer_handle,influencer_category,influencer_tier,followers_start,posts_count,campaign_objective,impressions,avg_likes_per_post,avg_comments_per_post,avg_saves_shares_per_post,click_through_rate,landing_page_conv_rate,clicks,orders,new_customers,avg_order_value,revenue,influencer_fee,product_cost,other_campaign_costs,total_spend,cpm,cpc,cpa,roas,roi,campaign_success_label,curve_k,curve_alpha,curve_beta
CMP_00092,Brand_158,Fintech,India,TikTok,INF_3368,@creator_25592,Family,Nano,3830,5,Awareness,7963,0,15,0,0.0186,0.0463,5113,237,150,630.91,150007.08,49257.54,15756.88,8933.85,73948.27,9286.48,14.46,312.02,2.03,1.03,0,2.853,1.132,0.512
CMP_00093,Brand_790,Fashion,US,YouTube,INF_8016,@creator_89563,Other,Nano,7620,1,Awareness,1267,14,13,0,0.0114,0.0469,149,7,4,2390.1,18747.72,17549.52,4023.54,4606.61,26179.67,20662.72,175.7,3739.95,0.72,-0.28,0,2.253,1.326,0.924
CMP_00094,Brand_335,Fashion,India,Instagram,INF_8094,@creator_81854,Beauty,Micro,85147,5,Conversions,177260,766,191,290,0.0138,0.0253,10768,272,193,2332.44,635923.26,183666.03,27628.71,26210.04,237504.78,1339.87,22.06,873.18,2.68,1.68,0,4.827,1.225,0.603
CMP_00095,Brand_624,D2C,EU,Instagram,INF_5424,@creator_62389,Family,Micro,66401,3,Conversions,82451,830,199,292,0.0214,0.0249,4015,100,80,2581.09,260572.8,130993.46,21422.78,10330.2,162746.43,1973.86,40.53,1627.46,1.6,0.6,0,3.667,1.338,0.847
CMP_00096,Brand_835,Gaming,SEA,Instagram,INF_9088,@creator_61813,Fitness,Micro,88888,1,Conversions,40637,1062,276,406,0.0173,0.0535,4637,248,181,1265.91,314205.87,89378.95,17530.39,24784.65,131693.99,3240.74,28.4,531.02,2.39,1.39,0,3.301,1.077,0.568
CMP_00097,Brand_730,Beauty,EU,Instagram,INF_1719,@creator_65668,Food,Nano,4383,4,Traffic,5986,72,12,35,0.0107,0.02,749,15,13,3918.23,61870.69,22725.77,7052.59,5554.22,35332.57,5902.53,47.17,2355.5,1.75,0.75,0,3.413,1.216,0.342
CMP_00098,Brand_852,Gaming,EU,YouTube,INF_1232,@creator_48458,Tech,Micro,36416,2,Awareness,30841,160,41,83,0.025,0.0471,6284,296,183,1809.96,537301.84,121537.63,25137.12,16833.86,163508.6,5301.66,26.02,552.39,3.29,2.29,1,4.67,1.152,0.629
CMP_00099,Brand_780,Food,US,TikTok,INF_2946,@creator_54769,Fashion,Micro,13623,5,Conversions,32356,210,50,102,0.0183,0.0103,26047,268,213,1799.12,482576.37,157180.07,39919.15,37556.65,234655.86,7252.31,9.01,875.58,2.06,1.06,0,3.697,1.098,0.996
CMP_00100,Brand_520,Fitness,US,Instagram,INF_8160,@creator_15451,Tech,Micro,89747,3,Traffic,106191,540,123,175,0.0191,0.036,6495,234,182,1708.63,399841.77,202183.86,43404.47,22721.96,268310.29,2526.68,41.31,1146.63,1.49,0.49,0,2.833,1.323,0.972
CMP_00101,Brand_960,Tech,India,Instagram,INF_3217,@creator_73227,Travel,Micro,63790,2,Traffic,30113,265,65,80,0.0199,0.0392,3416,134,120,1348.18,181126.91,134247.47,43782.36,12263.57,190293.4,6319.31,55.71,1420.1,0.95,-0.05,0,1.13,1.07,0.611
CMP_00102,Brand_498,Fitness,US,Instagram,INF_4699,@creator_39961,Fashion,Macro,798429,3,Awareness,596109,4304,1079,1629,0.0398,0.0065,185576,1213,901,1297.29,1574714.03,497428.08,103553.79,68125.87,669107.74,1122.46,3.61,551.61,2.35,1.35,0,4.576,1.381,0.925
CMP_00103,Brand_860,Tech,US,Instagram,INF_5570,@creator_41555,Family,Nano,2145,2,Conversions,1861,11,0,19,0.0304,0.0411,851,35,21,2110.22,75696.82,37364.71,16312.21,7757.5,61434.42,33011.51,72.19,1755.27,1.23,0.23,0,2.13,1.199,0.326
CMP_00104,Brand_670,Fintech,India,Instagram,INF_4156,@creator_87116,Tech,Mega,1438980,4,Awareness,2572602,19167,4764,7158,0.0319,0.0153,211156,3227,2576,639.95,2065133.61,1675793.58,458734.89,487974.85,2622503.32,1019.4,12.42,812.68,0.79,-0.21,0,4.227,1.395,0.828
CMP_00105,Brand_780,Fashion,EU,Instagram,INF_4722,@creator_79087,Beauty,Nano,6034,2,Traffic,4480,45,15,0,0.0271,0.0444,247,11,6,3253.79,38836.31,24093.01,5754.62,2239.64,32087.27,7162.34,129.91,2917.02,1.21,0.21,0,1.721,1.084,0.862
CMP_00106,Brand_267,Tech,India,Instagram,INF_8742,@creator_51520,Beauty,Micro,14365,4,Conversions,14893,15,43,0,0.0279,0.0267,973,26,21,4838.68,127683.37,63187.68,10431.39,14169.98,87789.06,5894.65,90.23,3376.5,1.45,0.45,0,3.464,1.345,0.368
CMP_00107,Brand_382,Beauty,India,Instagram,INF_2855,@creator_23794,Other,Micro,13136,3,Awareness,9911,10,17,36,0.0135,0.0416,1202,50,34,2826.92,141620.59,155351.16,57970.74,40430.94,253752.84,25603.15,211.11,5075.06,0.56,-0.44,0,1.049,1.286,0.336
CMP_00108,Brand_317,Fintech,India,Instagram,INF_1887,@creator_41802,Tech,Micro,25382,1,Awareness,6760,199,56,76,0.0216,0.0375,26994,1013,905,665.77,674658.49,165432.59,31835.65,25676.06,222944.3,32979.93,8.26,220.08,3.03,2.03,1,4.004,1.085,0.494
CMP_00109,Brand_408,Fashion,India,Instagram,INF_2988,@creator_24256,Tech,Mega,1200040,3,Traffic,1191195,8457,2130,3212,0.0387,0.0373,6454,241,184,2427.06,585737.12,926081.11,173120.08,243188.95,1342390.14,1126.93,207.99,5570.08,0.44,-0.56,0,1.273,1.201,0.787
CMP_00110,Brand_265,Fitness,India,Instagram,INF_5195,@creator_64330,Other,Micro,28228,4,Awareness,25357,187,64,114,0.015,0.0279,16860,470,312,1848.81,870309.87,147644.6,62634.76,28629.25,238908.62,9421.8,14.17,508.32,3.64,2.64,1,4.759,1.127,0.808
CMP_00111,Brand_437,Fashion,EU,Instagram,INF_8294,@creator_70686,Travel,Nano,7763,4,Traffic,11588,167,32,17,0.0236,0.0385,181,7,5,3689.8,28635.02,13529.31,2975.46,1887.16,18391.94,1587.15,101.61,2627.42,1.56,0.56,0,1.99,1.072,0.621
CMP_00112,Brand_797,D2C,SEA,Instagram,INF_2993,@creator_10869,Fitness,Macro,665248,1,Awareness,147802,2563,616,955,0.0158,0.0504,53549,2701,2256,500.0,1350622.75,663276.22,243151.43,113873.06,1020300.7,6903.16,19.05,377.75,1.32,0.32,0,3.14,1.101,0.849
CMP_00113,Brand_151,Food,US,Instagram,INF_9003,@creator_41707,Other,Micro,29479,1,Conversions,7106,189,57,84,0.0279,0.0351,5156,181,127,1766.42,320884.84,190969.3,31633.51,24194.98,246797.8,34730.9,47.87,1363.52,1.3,0.3,0,2.239,1.137,0.661
CMP_00114,Brand_144,Tech,India,TikTok,INF_7121,@creator_76736,Food,Macro,897046,2,Awareness,836487,7949,2004,2958,0.0228,0.0333,5380,179,133,3682.15,662485.14,374811.71,99014.1,28143.36,501969.18,600.09,93.3,2804.3,1.32,0.32,0,2.184,1.211,0.588
CMP_00115,Brand_388,Gaming,SEA,Instagram,INF_5757,@creator_88581,Tech,Micro,61578,1,Awareness,28238,890,232,327,0.0103,0.0331,2956,98,70,1519.12,149120.42,83845.68,16888.93,10959.87,111694.48,3955.47,37.79,1139.74,1.34,0.34,0,2.07,1.167,0.825
CMP_00116,Brand_515,Fitness,EU,Instagram,INF_6618,@creator_66053,Travel,Micro,56701,1,Traffic,20524,248,57,75,0.0243,0.0179,18091,324,255,944.02,306802.12,85051.19,34996.67,10111.21,130159.08,6341.8,7.19,401.73,2.36,1.36,0,3.031,1.197,0.313
CMP_00117,Brand_831,Gaming,India,YouTube,INF_8260,@creator_43272,Beauty,Micro,34328,1,Traffic,10571,151,48,62,0.0191,0.0454,7122,323,287,500.0,161813.64,65489.35,25198.41,17906.7,108594.46,10272.87,15.25,336.21,1.49,0.49,0,1.814,1.073,0.914
CMP_00118,Brand_235,Beauty,India,Instagram,INF_1531,@creator_97999,Family,Nano,6365,5,Traffic,8678,0,0,3,0.014,0.005,2800,14,8,3710.41,55089.66,46341.2,15318.51,3247.71,64907.41,7479.54,23.18,4636.24,0.85,-0.15,0,1.871,1.282,0.639
CMP_00119,Brand_715,Fashion,EU,Instagram,INF_4792,@creator_54386,Fashion,Macro,635333,5,Awareness,1213071,3372,812,1204,0.0151,0.0197,46037,905,647,1975.54,1789597.38,496976.61,184465.06,128753.05,810194.72,667.89,17.6,895.24,2.21,1.21,0,3.167,1.315,0.515
CMP_00120,Brand_536,Gaming,US,Instagram,INF_4278,@creator_31839,Fashion,Macro,738991,1,Traffic,227440,4192,1060,1603,0.0363,0.0663,19865,1317,815,1748.33,2303689.29,559036.33,108137.56,96429.76,763603.66,3357.39,38.44,579.81,3.02,2.02,1,4.304,1.212,0.495
CMP_00121,Brand_281,Food,US,YouTube,INF_4940,@creator_32867,Fashion,Mega,3547198,4,Awareness,3439384,9462,2393,3572,0.0245,0.0467,26763,1249,1029,1637.61,2046988.82,2055527.38,504669.35,217733.24,2777929.98,807.68,103.8,2224.12,0.74,-0.26,0,3.057,1.308,0.605
CMP_00122,Brand_614,Fintech,India,YouTube,INF_7623,@creator_24908,Family,Mega,1691652,2,Awareness,867514,10245,2577,3862,0.0181,0.0294,96241,2834,1704,945.5,2679743.95,768724.01,119698.2,61007.43,949429.64,1094.43,9.87,335.01,2.82,1.82,0,4.666,1.297,0.516
CMP_00123,Brand_254,Tech,US,YouTube,INF_5478,@creator_18210,Travel,Nano,1173,3,Conversions,1229,0,0,21,0.0339,0.0074,7573,56,47,2504.67,141577.43,40232.86,10936.54,7197.14,58366.54,47491.08,7.71,1042.26,2.43,1.43,0,4.444,1.211,0.958
CMP_00124,Brand_742,Fashion,India,YouTube,INF_2448,@creator_10570,Family,Macro,428196,1,Traffic,159536,1321,324,512,0.016,0.0573,9773,560,497,2870.63,1609173.17,588983.98,102794.26,40575.48,732353.72,4590.52,74.94,1307.77,2.2,1.2,0,4.116,1.263,0.79
CMP_00125,Brand_564,Fashion,US,YouTube,INF_4875,@creator_33989,Tech,Nano,3737,2,Conversions,2959,0,6,21,0.0281,0.0138,1879,26,17,2245.62,59782.04,39082.2,16476.19,8511.51,64069.9,21652.55,34.1,2464.23,0.93,-0.07,0,2.502,1.33,0.919
CMP_00126,Brand_209,D2C,US,YouTube,INF_7419,@creator_24715,Tech,Macro,596913,5,App Installs,1427481,3911,971,1446,0.0182,0.0068,59668,404,339,2129.75,862034.4,302651.44,65146.26,35180.1,402977.81,282.3,6.75,997.47,2.14,1.14,0,4.892,1.316,0.977
CMP_00127,Brand_346,Tech,India,YouTube,INF_8587,@creator_67980,Beauty,Nano,1804,5,Awareness,1816,0,10,0,0.003,0.0277,3964,110,68,1079.0,118744.67,40932.37,6856.29,7376.86,55165.52,30377.49,13.92,501.5,2.15,1.15,0,3.022,1.1,0.737
CMP_00128,Brand_444,Fashion,SEA,TikTok,INF_6208,@creator_43455,Beauty,Nano,2621,2,Conversions,1362,41,17,11,0.0082,0.0225,2798,63,46,1760.43,112593.39,36940.14,9799.35,6045.91,52785.4,38755.8,18.87,837.86,2.13,1.13,0,4.353,1.176,0.902
CMP_00129,Brand_936,Gaming,India,Instagram,INF_2881,@creator_43037,Fitness,Mega,1326366,4,App Installs,1314670,6832,1708,2554,0.003,0.0262,100670,2636,2034,1061.5,2799003.53,2022756.19,604277.94,375535.64,3002569.77,2283.9,29.83,1139.06,0.93,-0.07,0,2.485,1.325,0.477
CMP_00130,Brand_572,Beauty,India,Instagram,INF_4558,@creator_30862,Food,Nano,3311,4,Awareness,4894,45,0,19,0.003,0.0212,518,11,8,3211.99,36244.51,17867.53,7281.74,1435.32,26584.59,5432.08,51.32,2416.78,1.36,0.36,0,2.166,1.123,0.467
CMP_00131,Brand_239,D2C,US,YouTube,INF_7751,@creator_59649,Family,Micro,39528,5,Conversions,82418,343,90,126,0.027,0.0131,4276,56,39,3054.66,173351.35,138136.66,22820.54,26347.25,187304.45,2272.62,43.8,3344.72,0.93,-0.07,0,2.114,1.349,0.95
CMP_00132,Brand_372,Fintech,MENA,YouTube,INF_4303,@creator_62265,Food,Nano,8363,3,Conversions,5843,4,13,46,0.0182,0.04,949,38,25,1597.92,61539.11,14473.78,6360.94,3085.18,23919.89,4093.77,25.21,629.47,2.57,1.57,0,4.101,1.132,0.542
CMP_00133,Brand_466,Gaming,India,YouTube,INF_8411,@creator_54757,Fitness,Macro,885444,2,Conversions,685935,3092,777,1209,0.0339,0.0254,8764,223,144,1391.36,311483.57,310888.71,80452.81,87772.98,479114.5,698.48,54.67,2148.5,0.65,-0.35,0,1.356,1.397,0.679
CMP_00134,Brand_998,Food,India,Instagram,INF_6698,@creator_76809,Family,Nano,2810,2,Conversions,1191,48,0,0,0.0311,0.0283,3181,90,73,1026.48,92892.33,25995.68,9484.11,3619.67,39099.46,32829.1,12.29,434.44,2.38,1.38,0,4.03,1.153,0.509
CMP_00135,Brand_989,Beauty,SEA,Instagram,INF_3341,@creator_50953,Travel,Macro,149053,2,Awareness,105607,1452,329,494,0.0204,0.0262,10094,264,220,2254.74,595617.32,289777.19,76551.0,57967.68,424295.87,4017.69,42.03,1607.18,1.4,0.4,0,2.643,1.246,0.96
CMP_00136,Brand_504,D2C,India,Instagram,INF_1584,@creator_40266,Travel,Nano,3846,2,Conversions,2586,15,0,21,0.0193,0.0368,1414,52,36,1262.16,66548.75,24922.04,4516.22,6282.97,35721.23,13813.32,25.26,686.95,1.86,0.86,0,2.832,1.129,0.73
CMP_00137,Brand_631,Fintech,US,YouTube,INF_6904,@creator_69993,Family,Nano,2304,5,Awareness,5118,0,0,0,0.0248,0.0369,324,12,8,1517.22,19046.52,29801.51,6920.58,8179.54,44901.62,8773.27,138.59,3741.8,0.42,-0.58,0,1.475,1.377,0.779
CMP_00138,Brand_907,Fitness,EU,Instagram,INF_8566,@creator_22306,Tech,Mega,2471457,3,Awareness,1712853,16199,4037,6052,0.0188,0.0256,75345,1930,1324,1145.87,2212363.71,1463278.11,548743.86,218815.25,2230837.22,1302.41,29.61,1155.87,0.99,-0.01,0,4.0,1.236,0.676
CMP_00139,Brand_733,Food,MENA,Instagram,INF_3284,@creator_15313,Other,Nano,1659,3,Awareness,2415,28,10,5,0.0337,0.0514,719,37,28,1375.74,51537.83,33165.67,9115.12,6700.3,48981.09,20282.03,68.12,1323.81,1.05,0.05,0,2.714,1.306,0.877
CMP_00140,Brand_212,Food,India,Instagram,INF_2447,@creator_81545,Fashion,Macro,178307,1,Awareness,29196,197,54,45,0.0331,0.0123,66408,818,659,2035.31,1666664.71,681842.42,155520.86,144682.09,982045.37,33636.3,14.79,1200.54,1.7,0.7,0,2.064,1.397,0.318
CMP_00141,Brand_430,Beauty,India,Instagram,INF_3931,@creator_56335,Family,Micro,16698,1,Awareness,6930,61,21,41,0.0087,0.0352,1336,47,28,3091.72,145669.7,79486.52,35092.78,25788.77,140368.06,20255.13,105.07,2986.55,1.04,0.04,0,1.542,1.131,0.908
CMP_00142,Brand_819,Fitness,India,Instagram,INF_5586,@creator_35006,Tech,Nano,3830,2,Traffic,2607,25,16,0,0.0247,0.026,1885,49,43,1225.63,60732.97,30162.04,4678.03,4839.62,39679.7,15220.44,21.05,809.79,1.53,0.53,0,4.329,1.332,0.457
CMP_00143,Brand_886,Fintech,India,Instagram,INF_6901,@creator_76630,Other,Macro,121206,5,Conversions,193648,1069,260,420,0.0135,0.0205,38602,791,613,1306.05,1033452.98,396926.45,106307.24,81239.45,584473.15,3018.22,15.14,738.9,1.77,0.77,0,2.386,1.193,0.388
CMP_00144,Brand_288,Tech,India,YouTube,INF_1931,@creator_55896,Food,Mega,1741875,3,Traffic,2294690,11916,3003,4500,0.009,0.025,21007,526,406,3392.35,1787572.49,1664041.04,579990.33,224308.27,2468339.64,1075.67,117.5,4692.66,0.72,-0.28,0,1.325,1.397,0.409
CMP_00145,Brand_430,D2C,US,YouTube,INF_7337,@creator_48751,Fashion,Micro,25774,5,Traffic,23820,22,16,64,0.018,0.0051,40113,203,127,2271.49,461758.12,120318.36,43385.78,31470.58,195174.71,8193.73,4.87,961.45,2.37,1.37,0,4.166,1.261,0.658
CMP_00146,Brand_837,Food,India,YouTube,INF_3077,@creator_89443,Beauty,Macro,878877,4,Conversions,814425,3103,802,1197,0.0228,0.0152,64287,976,609,1488.71,1454342.94,544818.43,220817.42,90532.81,856168.67,1051.26,13.32,877.22,1.7,0.7,0,2.914,1.375,0.532
CMP_00147,Brand_294,D2C,US,YouTube,INF_2409,@creator_36270,Other,Micro,35330,1,App Installs,11485,324,40,106,0.0183,0.0416,1370,57,50,3428.56,196211.35,82854.52,17695.26,14366.31,114916.09,10005.75,83.88,2016.07,1.71,0.71,0,3.791,1.365,0.855
CMP_00148,Brand_390,Tech,India,Instagram,INF_6874,@creator_81117,Other,Nano,4590,4,Awareness,4956,128,0,17,0.0354,0.0201,1935,39,34,2607.44,103328.2,41652.7,6679.34,10473.93,58805.96,11865.61,30.39,1507.85,1.76,0.76,0,2.426,1.139,0.309
CMP_00149,Brand_311,Tech,India,TikTok,INF_5932,@creator_94698,Travel,Micro,23987,1,Awareness,4278,58,7,19,0.003,0.0241,4567,110,69,3465.18,383313.84,122658.77,36559.01,33070.75,192288.53,44948.23,42.1,1748.08,1.99,0.99,0,3.369,1.293,0.555
CMP_00150,Brand_878,Beauty,SEA,YouTube,INF_7828,@creator_67514,Fitness,Micro,98783,5,Conversions,159148,319,60,114,0.0228,0.0075,17848,133,82,2853.02,381847.5,128129.02,31154.32,17893.84,177177.17,1113.29,9.93,1332.16,2.16,1.16,0,4.086,1.278,0.883
CMP_00151,Brand_174,Fitness,MENA,YouTube,INF_1941,@creator_14837,Tech,Micro,18697,1,Traffic,5191,130,20,81,0.026,0.0162,9323,151,121,2115.0,319512.0,135971.93,57137.28,10756.74,203865.95,39272.96,21.87,1350.11,1.57,0.57,0,2.263,1.07,0.837
CMP_00152,Brand_429,D2C,US,TikTok,INF_9982,@creator_95489,Family,Micro,86045,4,Traffic,107850,1073,274,398,0.0231,0.0295,1387,41,27,2828.45,118716.96,57853.33,17872.01,9494.18,85219.53,790.17,61.44,2078.53,1.39,0.39,0,2.588,1.209,0.59
CMP_00153,Brand_520,D2C,US,Instagram,INF_3560,@creator_15867,Beauty,Nano,7381,5,Conversions,14554,39,7,17,0.0167,0.0223,807,18,12,2634.01,47718.64,26635.8,8891.69,5241.02,40768.51,2801.19,50.52,2264.92,1.17,0.17,0,1.593,1.11,0.915
CMP_00154,Brand_522,Gaming,India,Instagram,INF_8837,@creator_44069,Tech,Micro,31804,3,Conversions,24562,182,43,35,0.0102,0.0057,121722,696,546,1255.38,873783.65,161749.14,41249.82,24123.64,227122.61,9246.91,1.87,326.33,3.85,2.85,1,4.983,1.054,0.927
CMP_00155,Brand_862,Tech,India,TikTok,INF_9462,@creator_32195,Travel,Nano,3688,5,Awareness,5730,15,10,15,0.0157,0.0371,566,21,12,1291.82,28179.81,29734.71,7104.85,5833.35,42672.92,7447.28,75.39,2032.04,0.66,-0.34,0,1.272,1.126,0.955
CMP_00156,Brand_790,Fintech,India,TikTok,INF_9456,@creator_82095,Beauty,Micro,10335,5,Traffic,11852,149,11,31,0.0078,0.0268,4693,126,81,1311.85,166079.17,77227.16,21384.0,6954.21,105565.37,8906.97,22.49,837.82,1.57,0.57,0,2.591,1.229,0.638
CMP_00157,Brand_191,Tech,US,Instagram,INF_4899,@creator_82013,Beauty,Micro,98760,5,Awareness,131171,109,0,60,0.0271,0.0288,9856,284,184,1536.05,437706.24,225121.6,74522.47,45090.84,344734.91,2628.13,34.98,1213.86,1.27,0.27,0,1.664,1.071,0.784
CMP_00158,Brand_134,Fitness,EU,YouTube,INF_8235,@creator_92733,Food,Micro,44975,1,Awareness,18216,253,47,53,0.0167,0.0268,7201,193,161,843.91,163567.45,90674.73,28116.72,15763.77,134555.23,7386.65,18.69,697.18,1.22,0.22,0,2.9,1.373,0.351
CMP_00159,Brand_313,Fashion,SEA,Instagram,INF_5658,@creator_53894,Beauty,Macro,167748,3,Awareness,177356,1000,234,354,0.012,0.0364,19936,725,469,2273.05,1650172.62,419494.96,106716.99,75622.91,601834.86,3393.37,30.19,830.12,2.74,1.74,0,4.986,1.097,0.773
CMP_00160,Brand_688,Gaming,India,TikTok,INF_6014,@creator_11375,Fitness,Micro,22613,5,Traffic,35627,111,45,68,0.0268,0.0178,2638,47,36,1914.03,90783.72,57397.01,21902.85,11512.82,90812.69,2548.98,34.42,1932.18,1.0,-0.0,0,2.045,1.293,0.697
CMP_00161,Brand_837,Food,India,Instagram,INF_2985,@creator_40232,Beauty,Micro,39746,2,Awareness,32362,83,21,24,0.0111,0.0291,13621,396,343,2037.16,808306.41,154554.66,39497.63,27904.16,221956.44,6858.55,16.3,560.5,3.64,2.64,1,4.586,1.119,0.316
CMP_00162,Brand_308,D2C,US,YouTube,INF_8209,@creator_47344,Beauty,Micro,81854,2,Awareness,49537,300,75,122,0.0256,0.0178,6444,115,79,3128.1,360332.86,185735.78,53946.21,13047.19,252729.18,5101.83,39.22,2197.65,1.43,0.43,0,2.442,1.262,0.571
CMP_00163,Brand_907,Fitness,US,Instagram,INF_1622,@creator_95761,Family,Micro,45979,5,Conversions,38444,175,51,68,0.0118,0.0192,8431,162,107,653.66,105948.94,85199.59,22078.8,16694.35,123972.74,3224.76,14.7,765.26,0.85,-0.15,0,1.956,1.315,0.832
CMP_00164,Brand_646,Tech,MENA,YouTube,INF_1734,@creator_32616,Family,Nano,6051,2,Awareness,4492,50,0,37,0.0163,0.0232,473,11,7,2927.0,33914.34,28212.97,6969.94,1979.46,37162.37,8273.01,78.57,3378.4,0.91,-0.09,0,3.094,1.373,0.868
CMP_00165,Brand_998,Beauty,EU,YouTube,INF_2167,@creator_97029,Beauty,Micro,10606,3,Awareness,14522,51,28,21,0.0241,0.0383,1672,64,44,2523.28,162068.9,82864.67,32447.42,17108.27,132420.35,9118.6,79.2,2069.07,1.22,0.22,0,2.326,1.225,0.752
CMP_00166,Brand_789,Tech,India,Instagram,INF_2894,@creator_14922,Other,Mega,1697606,3,Conversions,998652,8811,2218,3329,0.0086,0.0423,26192,1108,847,2232.69,2474896.31,1740391.76,304065.78,432837.43,2477294.97,2480.64,94.58,2235.83,1.0,-0.0,0,2.902,1.347,0.568
CMP_00167,Brand_451,Tech,US,Instagram,INF_7146,@creator_43139,Travel,Micro,28900,3,Conversions,24019,291,63,101,0.0178,0.0161,16606,267,222,2746.09,735902.83,167598.06,80378.99,41766.01,289743.07,12063.08,17.45,1085.18,2.54,1.54,0,3.526,1.145,0.474
CMP_00168,Brand_602,Gaming,India,Instagram,INF_5174,@creator_72699,Tech,Micro,94575,1,Awareness,15287,225,69,88,0.0185,0.0204,9552,195,133,1701.6,331951.29,127200.83,50462.69,23866.16,201529.68,13183.08,21.1,1033.49,1.65,0.65,0,2.872,1.194,0.872
CMP_00169,Brand_260,Tech,EU,YouTube,INF_7468,@creator_99156,Beauty,Micro,20491,4,Awareness,26027,15,35,99,0.0283,0.0216,6210,134,110,2459.43,330905.68,183377.98,67605.92,38911.62,289895.52,11138.26,46.68,2163.4,1.14,0.14,0,1.927,1.297,0.515
CMP_00170,Brand_167,Beauty,EU,YouTube,INF_6718,@creator_81537,Fashion,Macro,128241,2,Awareness,79065,351,93,150,0.022,0.0325,5262,171,142,2884.84,494669.32,617728.81,89460.02,109565.8,816754.63,10330.17,155.22,4776.34,0.61,-0.39,0,1.151,1.333,0.525
CMP_00171,Brand_539,Food,SEA,TikTok,INF_6882,@creator_72894,Beauty,Nano,3425,4,App Installs,2941,0,0,5,0.0138,0.0113,6818,77,65,900.43,69835.67,36846.61,12115.77,7439.34,56401.72,19177.73,8.27,732.49,1.24,0.24,0,3.148,1.344,0.538
CMP_00172,Brand_101,Gaming,India,Instagram,INF_2916,@creator_74384,Fashion,Nano,1048,4,Conversions,832,0,0,0,0.0168,0.0264,2539,67,52,2289.97,154982.49,49164.29,7220.4,11962.88,68347.56,82148.52,26.92,1020.11,2.27,1.27,0,4.923,1.262,0.653
CMP_00173,Brand_682,Tech,US,Instagram,INF_9320,@creator_59589,Beauty,Macro,451570,5,Traffic,485633,1483,371,565,0.0203,0.0582,5081,296,224,4180.78,1239838.04,617717.42,197253.32,107111.29,922082.02,1898.72,181.48,3115.14,1.34,0.34,0,2.913,1.319,0.74
CMP_00174,Brand_298,Gaming,EU,TikTok,INF_7413,@creator_93123,Travel,Macro,661186,2,Awareness,375214,8058,2007,3007,0.0122,0.0146,75691,1107,700,1746.83,1935151.56,540110.53,179401.59,78276.94,797789.05,2126.22,10.54,720.68,2.43,1.43,0,4.296,1.121,0.628
CMP_00175,Brand_976,Beauty,EU,Instagram,INF_7858,@creator_77657,Beauty,Nano,4898,1,Traffic,872,0,0,0,0.0199,0.0268,1307,35,26,2597.45,92825.05,18122.67,7813.34,2034.18,27970.19,32075.91,21.4,799.15,3.32,2.32,1,4.863,1.122,0.819
CMP_00176,Brand_930,Fashion,India,TikTok,INF_4085,@creator_42924,Beauty,Macro,212734,4,App Installs,389995,3528,847,1290,0.023,0.0326,11736,383,323,2818.42,1080826.03,398809.39,174403.66,69644.41,642857.45,1648.37,54.78,1678.48,1.68,0.68,0,2.956,1.173,0.937
CMP_00177,Brand_535,Beauty,SEA,YouTube,INF_4701,@creator_56854,Travel,Nano,6222,4,Conversions,4179,65,19,0,0.0361,0.0252,913,23,15,3831.84,89438.82,30109.45,5686.16,6726.66,42522.27,10175.23,46.57,1848.79,2.1,1.1,0,3.183,1.121,0.504
CMP_00178,Brand_438,Fashion,MENA,Instagram,INF_5825,@creator_97968,Food,Micro,29860,5,Traffic,49095,347,65,105,0.0197,0.0285,3759,107,77,2854.1,307611.13,103938.14,19585.83,24656.12,148180.09,3018.23,39.42,1384.86,2.08,1.08,0,4.428,1.379,0.645
CMP_00179,Brand_521,Tech,US,Instagram,INF_1523,@creator_30659,Fashion,Micro,15080,3,Traffic,15581,32,1,30,0.0337,0.0135,6052,82,69,2597.21,213685.54,107409.53,34792.3,23621.08,165822.9,10642.64,27.4,2022.23,1.29,0.29,0,1.476,1.099,0.501
CMP_00180,Brand_994,Gaming,EU,TikTok,INF_4723,@creator_10363,Fashion,Nano,1841,2,Awareness,942,27,27,28,0.0085,0.0352,2670,94,73,975.17,92381.9,30951.78,12577.02,6808.88,50337.69,53437.03,18.85,535.51,1.84,0.84,0,4.69,1.317,0.714
CMP_00181,Brand_219,Fashion,US,Instagram,INF_6127,@creator_33331,Fashion,Nano,3306,5,Awareness,6818,40,6,20,0.0049,0.018,5226,94,65,2635.2,249802.35,48708.49,17298.65,6183.1,72190.24,10588.18,13.81,767.98,3.46,2.46,1,4.409,1.064,0.335
CMP_00182,Brand_857,Gaming,India,TikTok,INF_9119,@creator_12779,Beauty,Nano,2867,1,Traffic,809,2,7,18,0.0156,0.0498,4296,214,183,775.97,166498.59,30782.35,11092.91,6011.44,47886.7,59192.46,11.15,223.77,3.48,2.48,1,4.775,1.138,0.37
CMP_00183,Brand_438,Fintech,India,YouTube,INF_9534,@creator_51136,Fashion,Nano,2327,3,Conversions,1742,146,14,4,0.0086,0.0451,642,29,17,1587.19,47167.12,20954.69,4298.22,2064.73,27317.65,15681.77,42.55,941.99,1.73,0.73,0,2.677,1.09,0.42
