campaign_id,brand_name,brand_category,region,platform,influencer_id,influencer_handle,influencer_category,influencer_tier,followers_start,posts_count,campaign_objective,impressions,avg_likes_per_post,avg_comments_per_post,avg_saves_shares_per_post,click_through_rate,landing_page_conv_rate,clicks,orders,new_customers,avg_order_value,revenue,influencer_fee,product_cost,other_campaign_costs,total_spend,cpm,cpc,cpa,roas,roi,campaign_success_label,curve_k,curve_alpha,curve_beta
CMP_00092,Brand_663,Food,SEA,Instagram,INF_4276,@creator_43870,Fashion,Micro,86572,4,Traffic,58953,457,108,157,0.0135,0.0201,6428,129,90,1924.28,249112.67,80400.67,28439.36,15175.48,124015.5,2103.63,19.29,961.36,2.01,1.01,0,1.294,1.334,0.683
CMP_00093,Brand_700,Fintech,US,Instagram,INF_8763,@creator_15939,Fashion,Macro,510177,1,Traffic,165915,1193,290,448,0.0284,0.0207,46442,963,652,1523.98,1468009.41,441027.8,115998.54,35182.59,592208.93,3569.35,12.75,614.96,2.48,1.48,0,1.331,1.206,0.364
CMP_00094,Brand_255,D2C,India,TikTok,INF_1619,@creator_35372,Food,Micro,95758,3,Awareness,113303,1234,300,451,0.024,0.0361,5344,193,137,2937.22,569039.22,95797.65,28402.07,24779.38,148979.11,1314.87,27.88,771.91,3.82,2.82,1,2.92,1.317,0.973
CMP_00095,Brand_377,Fitness,India,Instagram,INF_6722,@creator_37413,Family,Macro,150621,5,Awareness,113082,601,187,200,0.0426,0.0254,32573,827,733,1098.01,908228.48,220474.47,40545.58,42404.63,303424.68,2683.23,9.32,366.9,2.99,1.99,0,1.551,1.268,0.911
CMP_00096,Brand_379,Tech,India,TikTok,INF_1660,@creator_32626,Other,Micro,52379,4,Conversions,52143,520,117,208,0.0159,0.0246,5450,134,96,3067.71,413802.33,89799.53,17157.46,12469.79,119426.79,2290.37,21.91,891.24,3.46,2.46,1,2.71,1.122,0.229
CMP_00097,Brand_510,D2C,India,YouTube,INF_4075,@creator_71250,Fashion,Micro,59036,2,Conversions,35283,76,22,0,0.0127,0.0147,14673,215,174,1650.16,355499.2,94888.55,14730.03,23410.91,133029.48,3770.36,9.07,618.74,2.67,1.67,0,2.934,1.129,0.914
CMP_00098,Brand_882,Beauty,India,Instagram,INF_6141,@creator_38884,Family,Macro,640757,5,Awareness,907444,1964,467,673,0.0213,0.0251,20136,506,327,2858.89,1449219.26,436938.21,125261.49,38442.34,600642.04,661.91,29.83,1187.04,2.41,1.41,0,2.12,1.323,0.678
CMP_00099,Brand_267,Fitness,SEA,YouTube,INF_2661,@creator_29873,Travel,Nano,1333,3,Awareness,1530,0,8,24,0.0363,0.005,15600,78,63,1526.96,119186.26,26967.82,7795.48,4184.97,38948.27,25456.38,2.5,499.34,3.06,2.06,1,2.813,1.056,0.805
CMP_00100,Brand_500,Beauty,India,Instagram,INF_2855,@creator_23794,Other,Micro,13136,3,Awareness,7727,55,17,49,0.0281,0.0203,16437,333,235,1618.57,540434.42,155351.16,57970.74,40430.94,253752.84,32839.76,15.44,762.02,2.13,1.13,0,1.024,1.286,0.324
CMP_00101,Brand_830,Tech,EU,TikTok,INF_4104,@creator_91938,Fitness,Micro,11704,5,Awareness,28892,64,38,64,0.0226,0.0246,28909,711,550,1429.83,1017476.95,182042.32,75340.51,24969.59,282352.43,9772.69,9.77,397.12,3.6,2.6,1,2.883,1.37,0.296
CMP_00102,Brand_551,D2C,India,Instagram,INF_6633,@creator_81291,Other,Nano,3041,2,Conversions,1218,0,6,40,0.0137,0.0167,2872,48,28,2635.55,129087.97,38748.96,12809.01,5638.9,57196.87,46959.67,19.92,1191.6,2.26,1.26,0,2.127,1.208,0.751
CMP_00103,Brand_704,Fashion,US,TikTok,INF_9751,@creator_11813,Fitness,Micro,16333,4,Conversions,10151,129,0,27,0.0257,0.0291,9013,262,177,2394.82,628008.67,128854.35,23105.74,25313.99,177274.07,17463.71,19.67,676.62,3.54,2.54,1,2.954,1.086,0.29
CMP_00104,Brand_932,Fitness,India,Instagram,INF_5017,@creator_20451,Beauty,Micro,41047,5,Awareness,45099,257,65,76,0.0113,0.0556,5272,293,230,1603.39,470532.27,156817.65,24812.86,41142.82,222773.33,4939.65,42.26,760.32,2.11,1.11,0,2.677,1.332,0.946
CMP_00105,Brand_853,Fitness,US,Instagram,INF_8786,@creator_18024,Beauty,Nano,2350,1,Conversions,877,12,5,34,0.0085,0.0317,6024,191,155,1159.52,222136.95,45846.66,13408.92,11246.82,70502.4,80390.42,11.7,369.12,3.15,2.15,1,2.198,1.12,0.658
CMP_00106,Brand_196,Fintech,India,Instagram,INF_3068,@creator_59393,Fashion,Nano,1176,3,Conversions,1375,0,0,0,0.0117,0.0742,3610,268,236,500.0,134498.56,27778.2,11003.94,6973.72,45755.86,33276.99,12.67,170.73,2.94,1.94,0,1.616,1.37,0.868
CMP_00107,Brand_733,Tech,India,Instagram,INF_3472,@creator_42854,Tech,Micro,31851,1,Awareness,4925,0,0,0,0.0359,0.0204,6857,140,121,3757.79,526644.99,114909.91,30613.27,26525.21,172048.39,34933.68,25.09,1228.92,3.06,2.06,1,2.726,1.236,0.758
CMP_00108,Brand_394,Food,US,Instagram,INF_3294,@creator_79166,Fitness,Nano,1628,3,Awareness,2013,23,2,33,0.015,0.0357,1511,54,47,2465.72,133502.4,33566.06,6292.46,4432.42,44290.93,22002.45,29.31,820.2,3.01,2.01,1,2.093,1.251,0.342
CMP_00109,Brand_528,Fashion,US,Instagram,INF_6126,@creator_40009,Fitness,Nano,5818,1,App Installs,2618,129,6,57,0.0174,0.0355,1720,61,51,3335.35,206640.02,48813.36,15484.66,9720.47,74018.49,28272.91,43.03,1213.42,2.79,1.79,0,2.505,1.213,0.785
CMP_00110,Brand_221,Fitness,India,Instagram,INF_9575,@creator_61759,Fitness,Nano,6361,2,Awareness,5814,172,10,36,0.0221,0.048,5666,272,222,500.0,136474.82,36780.74,9745.11,4516.84,51042.69,8779.27,9.01,187.66,2.67,1.67,0,1.44,1.173,0.46
CMP_00111,Brand_903,Gaming,India,Instagram,INF_1670,@creator_99211,Beauty,Nano,4588,2,Conversions,3838,30,20,18,0.0275,0.0394,2489,98,78,1770.7,173648.36,32081.86,11964.66,7308.14,51354.66,13380.58,20.63,524.03,3.38,2.38,1,2.485,1.109,0.466
CMP_00112,Brand_721,Tech,US,TikTok,INF_7410,@creator_42821,Travel,Nano,2977,3,Awareness,3214,95,20,59,0.0342,0.0275,3343,92,67,2591.48,240555.49,37246.75,8760.89,6229.03,52236.68,16252.86,15.63,567.79,4.61,3.61,1,2.067,1.273,0.643
CMP_00113,Brand_992,Food,SEA,Instagram,INF_8647,@creator_85542,Family,Nano,5981,4,Conversions,5407,42,0,2,0.0294,0.0269,5271,142,119,1616.97,229823.06,50428.23,18866.9,11639.06,80934.2,14968.41,15.35,569.96,2.84,1.84,0,1.858,1.12,0.674
CMP_00114,Brand_808,Gaming,SEA,Instagram,INF_7623,@creator_24908,Fitness,Macro,858165,2,Awareness,537278,4462,1143,1709,0.0193,0.0271,17208,467,411,1502.41,702866.77,235931.44,36736.94,18723.98,291392.36,542.35,16.93,623.97,2.41,1.41,0,2.833,1.297,0.434
CMP_00115,Brand_956,Fashion,India,TikTok,INF_4521,@creator_43340,Fitness,Nano,4348,3,Traffic,3687,59,26,0,0.0149,0.0633,1405,89,70,2084.49,185973.51,32553.97,12680.47,5551.6,50786.03,13774.35,36.15,570.63,3.66,2.66,1,2.88,1.226,1.221
CMP_00116,Brand_910,Fashion,US,YouTube,INF_2678,@creator_26999,Beauty,Micro,64603,4,Awareness,91194,322,71,112,0.016,0.005,50000,250,157,2259.69,566501.15,180537.76,52590.05,44561.83,277689.64,3045.04,5.55,1110.76,2.04,1.04,0,2.763,1.255,1.022
CMP_00117,Brand_457,Gaming,India,Instagram,INF_7582,@creator_56223,Food,Nano,8235,3,Awareness,6183,11,15,20,0.0319,0.0282,1985,56,41,1170.2,65819.9,15838.34,2692.61,4660.91,23191.86,3750.91,11.68,414.14,2.84,1.84,0,2.634,1.348,0.79
CMP_00118,Brand_401,Gaming,India,TikTok,INF_9775,@creator_64567,Tech,Nano,9398,4,Awareness,16142,18,9,19,0.0165,0.0185,10243,189,130,1075.79,203463.14,37020.07,8588.56,10356.55,55965.18,3467.05,5.46,296.11,3.64,2.64,1,1.294,1.17,0.655
CMP_00119,Brand_527,Tech,US,YouTube,INF_8522,@creator_95103,Other,Macro,201198,4,Traffic,207042,559,138,178,0.0254,0.0546,5309,290,216,3862.16,1120247.19,579436.1,208975.19,74466.1,862877.38,4167.64,162.53,2975.44,1.3,0.3,0,2.076,1.344,1.247
CMP_00120,Brand_521,Food,India,YouTube,INF_1186,@creator_45303,Family,Macro,255155,5,Conversions,556556,1382,324,507,0.0204,0.0359,36983,1328,1037,1401.84,1861748.96,712869.54,148498.36,66443.79,927811.68,1667.06,25.09,698.65,2.01,1.01,0,2.709,1.108,0.984
CMP_00121,Brand_210,Gaming,India,TikTok,INF_5482,@creator_24079,Fashion,Macro,178977,3,Awareness,143992,1724,412,582,0.0453,0.0394,29365,1156,1014,1571.05,1816950.9,598724.14,181804.64,47940.5,828469.28,5753.58,28.21,716.67,2.19,1.19,0,1.753,1.131,0.507
CMP_00122,Brand_239,D2C,India,TikTok,INF_1721,@creator_66830,Family,Macro,504067,1,Conversions,240596,8468,2090,3188,0.0172,0.0117,49111,576,403,3054.66,1762272.12,533444.98,195878.21,52685.84,782009.04,3250.3,15.92,1357.65,2.25,1.25,0,2.253,1.147,1.205
CMP_00123,Brand_246,Fintech,MENA,YouTube,INF_4303,@creator_62265,Food,Nano,8363,3,Conversions,5843,4,13,46,0.0182,0.04,974,39,30,1441.89,57217.81,14473.78,6360.94,3085.18,23919.89,4093.77,24.56,613.33,2.39,1.39,0,2.55,1.132,0.494
CMP_00124,Brand_283,Food,SEA,Instagram,INF_7320,@creator_87475,Food,Macro,767105,2,Traffic,594260,6349,1618,2447,0.017,0.0194,46281,899,604,1284.71,1155258.96,399746.6,61162.37,103196.12,564105.09,949.26,12.19,627.48,2.05,1.05,0,2.082,1.395,0.896
CMP_00125,Brand_727,Gaming,India,Instagram,INF_2273,@creator_65805,Fitness,Micro,81890,2,Conversions,34724,207,34,54,0.0311,0.0283,9544,270,231,1572.67,425239.61,100273.64,36583.25,13962.23,150819.12,4343.37,15.8,558.59,2.82,1.82,0,2.515,1.153,0.424
CMP_00126,Brand_648,Fintech,US,Instagram,INF_1249,@creator_29309,Fashion,Nano,4810,4,Conversions,7143,0,24,8,0.0187,0.0163,8397,137,85,1584.2,217882.85,51001.84,17366.99,8079.81,76448.63,10702.59,9.1,558.02,2.85,1.85,0,2.121,1.38,0.314
CMP_00127,Brand_307,Tech,US,Instagram,INF_8616,@creator_24011,Fashion,Nano,7864,3,Conversions,4963,24,0,19,0.0193,0.0368,1196,44,32,2843.65,126134.57,24922.04,4516.22,6282.97,35721.23,7197.51,29.87,811.85,3.53,2.53,1,1.916,1.129,0.639
CMP_00128,Brand_884,D2C,India,Instagram,INF_5591,@creator_76125,Tech,Micro,14323,5,Conversions,16287,136,14,20,0.0315,0.005,109600,548,488,1714.16,939865.83,177863.78,81770.19,43510.02,303144.0,18612.64,2.77,553.18,3.1,2.1,1,2.063,1.061,0.584
CMP_00129,Brand_235,Fintech,India,TikTok,INF_5670,@creator_34042,Fitness,Micro,13072,4,Conversions,20312,101,10,0,0.036,0.0246,9209,227,142,2425.58,551211.36,139364.18,30651.74,16258.2,186274.13,9170.64,20.23,820.59,2.96,1.96,0,1.576,1.245,0.425
CMP_00130,Brand_989,Fitness,India,Instagram,INF_4575,@creator_68219,Family,Nano,6862,3,Awareness,5368,12,6,9,0.0191,0.0227,2867,65,43,1510.25,98171.29,36314.96,10801.0,2388.09,49504.04,9222.06,17.27,761.6,1.98,0.98,0,2.886,1.133,0.387
CMP_00131,Brand_129,Tech,MENA,Instagram,INF_4177,@creator_13722,Family,Nano,7662,3,App Installs,9307,80,27,0,0.0335,0.0229,2053,47,35,1927.98,91605.57,28695.04,3780.88,5052.83,37528.76,4032.32,18.28,798.48,2.44,1.44,0,2.319,1.291,0.416
CMP_00132,Brand_463,Fashion,India,YouTube,INF_4561,@creator_38141,Tech,Micro,57185,2,Awareness,49377,145,41,77,0.0149,0.0282,3367,95,83,3037.51,290534.55,90651.95,21495.14,7654.47,119801.57,2426.26,35.58,1261.07,2.43,1.43,0,2.854,1.125,0.537
CMP_00133,Brand_327,D2C,India,Instagram,INF_6877,@creator_49553,Family,Micro,24985,2,Awareness,23310,184,42,9,0.019,0.021,67278,1410,987,500.0,705049.55,200268.45,38116.54,22078.89,260463.87,11173.91,3.87,184.73,2.71,1.71,0,2.635,1.376,0.343
CMP_00134,Brand_949,Food,India,YouTube,INF_8478,@creator_89507,Fitness,Micro,63889,1,Awareness,17657,264,36,98,0.0114,0.0379,4329,164,138,1986.5,327701.07,106604.82,38287.18,12974.59,157866.59,8940.74,36.47,962.6,2.08,1.08,0,1.46,1.194,0.548
CMP_00135,Brand_420,D2C,EU,Instagram,INF_6929,@creator_49560,Travel,Nano,4691,2,Traffic,3072,10,7,47,0.0411,0.0157,6879,108,80,2343.19,253227.55,41953.86,13720.45,3207.61,58881.93,19167.29,8.56,545.2,4.3,3.3,1,1.859,1.148,0.324
CMP_00136,Brand_462,Tech,EU,YouTube,INF_7553,@creator_95962,Food,Nano,7337,2,Conversions,6550,71,0,38,0.0352,0.041,1584,65,55,1709.7,112545.88,29970.59,11605.93,3839.77,45416.29,6933.79,28.67,698.71,2.48,1.48,0,2.385,1.132,0.884
CMP_00137,Brand_135,Gaming,India,Instagram,INF_8240,@creator_31067,Other,Micro,84890,2,Awareness,27122,234,51,132,0.0072,0.0328,11235,369,237,1413.6,523004.66,106327.88,42524.56,8352.61,157205.06,5796.22,13.99,426.03,3.33,2.33,1,2.781,1.252,0.66
CMP_00138,Brand_305,Fintech,US,TikTok,INF_8697,@creator_90165,Beauty,Micro,79481,3,Awareness,98886,1187,303,449,0.0193,0.0395,12485,493,338,1891.79,933861.89,165248.87,33091.9,45446.04,243786.81,2465.33,19.53,494.5,3.83,2.83,1,2.849,1.211,0.555
CMP_00139,Brand_951,Beauty,India,Instagram,INF_3237,@creator_79590,Tech,Nano,3583,5,App Installs,3220,154,0,23,0.0044,0.0526,1084,57,41,1534.38,87600.0,21304.47,5609.56,2219.84,29133.88,9047.79,26.88,511.12,3.01,2.01,1,1.354,1.396,0.586
CMP_00140,Brand_650,Tech,EU,YouTube,INF_6594,@creator_17371,Travel,Nano,5476,4,Conversions,9062,15,14,20,0.0344,0.0231,1860,43,26,2568.23,111690.28,43909.83,7940.87,3925.26,55775.97,6154.93,29.99,1297.12,2.0,1.0,0,2.927,1.088,0.72
CMP_00141,Brand_465,D2C,US,TikTok,INF_3657,@creator_52431,Fitness,Nano,4342,4,Awareness,7528,83,33,38,0.034,0.0099,12667,125,103,1728.24,216885.49,30604.82,11529.69,6402.66,48537.17,6447.55,3.83,388.3,4.47,3.47,1,1.717,1.369,0.268
CMP_00142,Brand_772,Food,MENA,Instagram,INF_1746,@creator_67656,Food,Nano,1319,2,Conversions,826,13,0,11,0.0197,0.0178,4204,75,64,1532.38,115865.94,30280.82,8018.14,6992.03,45290.99,54831.71,10.77,603.88,2.56,1.56,0,1.271,1.119,0.375
CMP_00143,Brand_377,Tech,EU,Instagram,INF_9921,@creator_60435,Tech,Nano,4168,1,Awareness,795,0,0,0,0.0399,0.035,1656,58,38,2721.2,159338.76,34988.52,7469.06,10102.8,52560.38,66113.69,31.74,906.21,3.03,2.03,1,2.117,1.354,0.551
CMP_00144,Brand_521,Food,MENA,Instagram,INF_2478,@creator_83984,Family,Nano,2027,2,App Installs,1070,77,0,0,0.0341,0.036,3251,117,86,1367.69,160117.76,38147.78,15683.03,2964.3,56795.11,53079.54,17.47,485.43,2.82,1.82,0,1.453,1.248,0.537
CMP_00145,Brand_134,Beauty,SEA,Instagram,INF_7748,@creator_27857,Fitness,Nano,2761,4,Conversions,1712,0,5,0,0.017,0.0123,1862,23,15,2844.9,66282.13,14511.51,2173.68,3607.53,20292.73,11853.23,10.9,882.29,3.27,2.27,1,2.65,1.326,0.524
CMP_00146,Brand_405,D2C,SEA,Instagram,INF_5086,@creator_53129,Other,Mega,4145579,4,Traffic,2529913,9437,2354,3542,0.0201,0.0203,25287,513,377,4305.02,2211207.2,961428.74,313595.65,212715.6,1487740.0,588.06,58.83,2900.08,1.49,0.49,0,2.806,1.234,0.554
CMP_00147,Brand_466,Beauty,EU,Instagram,INF_3936,@creator_24506,Food,Macro,479245,5,Conversions,824675,2807,726,1099,0.017,0.005,62000,310,202,2238.39,694340.2,357322.54,98709.2,45233.8,501265.54,607.83,8.08,1616.99,1.39,0.39,0,1.197,1.385,0.733
CMP_00148,Brand_691,Fashion,US,Instagram,INF_8116,@creator_79322,Family,Micro,83643,3,App Installs,58776,360,90,124,0.0063,0.0348,3042,106,76,2839.52,301405.53,91024.95,19986.63,19123.14,130134.71,2214.08,42.78,1227.69,2.32,1.32,0,1.84,1.252,0.919
CMP_00149,Brand_446,Fintech,US,YouTube,INF_5539,@creator_18876,Other,Mega,1243119,4,Conversions,967890,988,206,313,0.0307,0.0162,216382,3514,2845,1202.4,4225882.25,1723771.21,690976.62,246096.28,2660844.11,2749.12,12.3,757.21,1.59,0.59,0,1.488,1.28,0.451
CMP_00150,Brand_607,Tech,US,YouTube,INF_7772,@creator_77163,Travel,Nano,3259,1,Conversions,697,0,0,0,0.0232,0.0259,1388,36,24,1458.94,52752.01,16444.25,5644.28,1554.11,23642.64,33920.57,17.03,656.74,2.23,1.23,0,1.062,1.3,0.526
CMP_00151,Brand_308,Fashion,SEA,Instagram,INF_8192,@creator_63775,Fitness,Micro,64589,3,Awareness,41351,147,37,89,0.0401,0.0095,33710,319,219,2169.61,693140.16,128660.37,55851.15,16064.63,200576.15,4850.58,5.95,628.77,3.46,2.46,1,2.446,1.32,0.779
CMP_00152,Brand_586,Fitness,US,Instagram,INF_1622,@creator_95761,Family,Micro,45979,5,Conversions,114702,554,160,232,0.0177,0.0176,10543,186,166,1292.39,241501.35,85199.59,22078.8,16694.35,123972.74,1080.82,11.76,666.52,1.95,0.95,0,1.478,1.315,0.744
CMP_00153,Brand_566,Tech,India,Instagram,INF_1798,@creator_17601,Beauty,Macro,583255,4,Awareness,945476,5408,1348,2050,0.003,0.0307,19964,613,523,2837.24,1739921.31,436862.36,149233.15,50834.61,636930.13,673.66,31.9,1039.04,2.73,1.73,0,1.811,1.144,0.454
CMP_00154,Brand_321,D2C,India,TikTok,INF_5327,@creator_64962,Tech,Macro,800291,2,Awareness,693194,10795,2710,4044,0.0242,0.035,22732,795,634,2772.52,2205922.27,518251.88,155645.78,114223.56,788121.22,1136.94,34.67,991.35,2.8,1.8,0,2.021,1.092,0.644
CMP_00155,Brand_601,Fitness,MENA,TikTok,INF_4968,@creator_12716,Beauty,Nano,7219,4,Traffic,13019,86,14,33,0.0078,0.0554,3284,182,142,1109.52,201939.92,36168.08,10684.64,9236.96,56089.68,4308.29,17.08,308.19,3.6,2.6,1,2.962,1.376,0.879
CMP_00156,Brand_192,D2C,India,TikTok,INF_8943,@creator_63634,Family,Nano,7286,5,Awareness,15352,19,14,26,0.0174,0.0291,2750,80,62,2050.57,164338.28,27710.17,8456.54,4810.19,40976.9,2669.16,14.9,512.21,4.01,3.01,1,2.76,1.227,0.466
CMP_00157,Brand_224,Tech,EU,Instagram,INF_4199,@creator_19130,Fashion,Nano,6610,1,Awareness,1712,90,7,32,0.012,0.0697,1018,71,49,3109.38,221758.78,44546.77,15117.01,9105.21,68768.99,40168.8,67.55,968.58,3.22,2.22,1,1.563,1.338,0.843
CMP_00158,Brand_151,Fitness,EU,Instagram,INF_8867,@creator_38229,Family,Micro,17159,2,Awareness,7428,39,6,5,0.0309,0.0586,15486,907,814,687.2,623749.92,148246.07,52443.94,9883.2,210573.21,28348.57,13.6,232.16,2.96,1.96,0,2.556,1.211,0.938
CMP_00159,Brand_668,Tech,EU,TikTok,INF_8465,@creator_66754,Food,Nano,1016,3,Awareness,654,0,0,0,0.0138,0.0113,7438,84,57,2686.47,226918.05,36846.61,12115.77,7439.34,56401.72,86241.16,7.58,671.45,4.02,3.02,1,2.074,1.344,0.627
CMP_00160,Brand_899,Fitness,EU,Instagram,INF_7464,@creator_26562,Tech,Nano,7322,1,Awareness,3301,90,16,29,0.0167,0.0275,7808,215,180,515.75,111195.59,24371.95,6499.16,4038.49,34909.6,10575.46,4.47,162.37,3.19,2.19,1,2.089,1.106,0.667
CMP_00161,Brand_835,Beauty,India,Instagram,INF_1901,@creator_24380,Fashion,Micro,12230,1,Awareness,2018,58,5,0,0.016,0.034,12368,421,292,2337.98,986107.4,200108.28,75462.43,29998.54,305569.25,151421.83,24.71,725.82,3.23,2.23,1,2.255,1.117,0.435
CMP_00162,Brand_526,Fashion,India,TikTok,INF_8099,@creator_33760,Tech,Micro,65220,1,Awareness,15204,377,68,155,0.0283,0.0464,3451,160,125,2378.96,380839.05,86656.14,32497.26,9620.22,128773.62,8469.72,37.31,804.84,2.96,1.96,0,1.22,1.359,0.619
CMP_00163,Brand_719,Beauty,India,Instagram,INF_5823,@creator_80456,Beauty,Nano,1985,2,Awareness,1071,0,5,0,0.0365,0.0394,482,19,14,4642.38,91804.89,23702.21,5384.75,2138.54,31225.51,29155.47,64.78,1643.45,2.94,1.94,0,2.753,1.305,0.501
CMP_00164,Brand_243,D2C,US,Instagram,INF_1153,@creator_17853,Fashion,Nano,7458,4,Traffic,13134,0,21,0,0.0134,0.043,2233,96,59,2466.71,237286.18,55781.82,18071.84,9811.2,83664.86,6370.1,37.47,871.51,2.84,1.84,0,1.678,1.241,0.336
CMP_00165,Brand_798,Tech,US,Instagram,INF_3713,@creator_55254,Family,Micro,30219,1,Conversions,14763,113,20,0,0.0206,0.0442,4045,179,115,2645.21,475825.07,153243.27,44610.01,16142.81,213996.09,14495.43,52.9,1195.51,2.22,1.22,0,1.412,1.05,0.358
CMP_00166,Brand_628,D2C,EU,TikTok,INF_3721,@creator_87355,Other,Macro,944953,5,Traffic,1531007,13056,3270,4868,0.0142,0.0617,7230,446,286,2704.51,1208563.54,342694.63,51987.32,46008.41,440690.36,287.84,60.95,988.09,2.74,1.74,0,2.361,1.146,1.048
CMP_00167,Brand_994,Gaming,India,Instagram,INF_3940,@creator_18738,Other,Micro,72099,2,Conversions,24295,88,13,36,0.0231,0.005,75400,377,296,1784.05,674276.18,147027.4,27206.09,21838.32,196071.82,8070.46,2.6,520.08,3.44,2.44,1,2.234,1.389,0.871
CMP_00168,Brand_347,Fashion,US,Instagram,INF_6127,@creator_33331,Fashion,Nano,3306,5,Awareness,5410,33,9,0,0.023,0.0073,15117,110,88,2135.67,235036.62,48708.49,17298.65,6183.1,72190.24,13343.85,4.78,656.27,3.26,2.26,1,2.704,1.064,0.33
CMP_00169,Brand_238,Beauty,India,Instagram,INF_3779,@creator_96840,Other,Micro,26862,4,Conversions,35105,94,21,50,0.0192,0.0213,15295,326,270,1875.07,611297.41,173350.39,48975.86,14874.91,237201.16,6756.91,15.51,727.61,2.58,1.58,0,1.898,1.252,0.629
CMP_00170,Brand_353,Fashion,SEA,TikTok,INF_7353,@creator_31341,Food,Micro,50218,3,Awareness,36582,255,73,117,0.0073,0.014,14026,197,120,3255.2,644520.59,119979.17,48410.27,35953.72,204343.16,5585.89,14.57,1037.27,3.15,2.15,1,2.487,1.236,1.043
CMP_00171,Brand_715,Gaming,India,YouTube,INF_3892,@creator_31672,Food,Micro,15558,5,Awareness,29903,129,1,10,0.0096,0.0357,7984,285,255,1431.53,409348.78,104011.29,38758.1,31055.77,173825.15,5812.97,21.77,609.91,2.35,1.35,0,2.991,1.208,0.514
CMP_00172,Brand_281,Tech,India,Instagram,INF_2007,@creator_65648,Other,Nano,2410,4,Traffic,2805,83,19,1,0.0067,0.0505,772,39,28,1648.0,65091.52,17797.25,5857.78,2135.3,25790.34,9194.42,33.41,661.29,2.52,1.52,0,2.255,1.373,0.808
CMP_00173,Brand_660,Food,MENA,Instagram,INF_8448,@creator_29403,Food,Macro,111427,2,Conversions,47519,666,180,237,0.0356,0.007,93992,662,427,1978.9,1310132.95,457468.39,89031.42,35919.51,582419.32,12256.56,6.2,879.79,2.25,1.25,0,1.6,1.216,0.379
CMP_00174,Brand_183,D2C,US,Instagram,INF_3262,@creator_87360,Family,Micro,25747,3,Traffic,34750,142,57,129,0.023,0.0404,3638,147,95,2836.12,417705.85,100710.65,36422.77,22221.22,159354.64,4585.74,43.8,1084.05,2.62,1.62,0,2.727,1.399,0.499
CMP_00175,Brand_876,Food,India,Instagram,INF_5428,@creator_75938,Travel,Micro,31823,5,Awareness,67308,190,41,81,0.0152,0.0155,44691,693,423,1076.82,746814.02,191744.89,85353.85,35212.57,312311.3,4640.03,6.99,450.67,2.39,1.39,0,1.358,1.362,0.63
CMP_00176,Brand_704,Fashion,India,Instagram,INF_8338,@creator_40270,Tech,Micro,40354,3,Conversions,18604,114,26,61,0.003,0.005,108800,544,372,1627.83,886285.03,214348.11,46008.92,39154.83,299511.86,16099.33,2.75,550.57,2.96,1.96,0,2.854,1.387,0.614
CMP_00177,Brand_647,Beauty,MENA,YouTube,INF_1551,@creator_54354,Beauty,Nano,3789,1,Traffic,988,6,0,0,0.028,0.005,10800,54,41,2759.57,150544.43,44837.67,19549.04,14337.59,78724.29,79680.46,7.29,1457.86,1.91,0.91,0,1.183,1.107,1.084
CMP_00178,Brand_181,Food,MENA,Instagram,INF_2992,@creator_61012,Other,Macro,315016,2,Awareness,241806,682,147,240,0.031,0.0165,53778,887,764,2151.72,1909486.21,534210.56,106238.8,64226.94,704676.31,2914.22,13.1,794.45,2.71,1.71,0,1.364,1.23,0.734
CMP_00179,Brand_562,Fintech,MENA,TikTok,INF_7654,@creator_45208,Food,Micro,24477,3,Conversions,25159,211,84,100,0.0152,0.0438,10194,447,372,1542.56,690403.23,174203.18,37094.74,24806.8,236104.72,9384.5,23.16,528.2,2.92,1.92,0,1.239,1.131,0.471
CMP_00180,Brand_830,Fashion,EU,Instagram,INF_8419,@creator_12042,Fitness,Micro,10062,2,Awareness,7217,76,36,41,0.0321,0.0234,13439,314,227,1956.21,614442.3,178047.19,40509.33,29602.44,248158.96,34385.33,18.47,790.32,2.48,1.48,0,2.24,1.241,0.344
CMP_00181,Brand_650,Tech,India,Instagram,INF_8160,@creator_68535,Fitness,Mega,4648182,3,Awareness,6280805,67548,16882,25350,0.0087,0.0469,13789,647,522,3859.55,2499411.68,830491.39,114386.04,124944.39,1069821.82,170.33,77.59,1653.51,2.34,1.34,0,1.659,1.293,0.745
CMP_00182,Brand_425,Beauty,EU,Instagram,INF_7183,@creator_13407,Beauty,Micro,82242,5,Awareness,99203,422,84,128,0.0072,0.0232,2324,54,39,2885.57,156190.32,59298.33,13692.14,16284.49,89274.97,899.92,38.41,1653.24,1.75,0.75,0,1.249,1.278,0.315
CMP_00183,Brand_842,Fitness,US,YouTube,INF_8768,@creator_95326,Food,Nano,7938,4,Awareness,7713,37,3,29,0.02,0.0467,1133,53,38,1708.49,91446.54,24679.2,7044.56,7553.06,39276.82,5092.29,34.67,741.07,2.33,1.33,0,1.441,1.086,0.777
CMP_00184,Brand_710,Gaming,US,YouTube,INF_1564,@creator_95178,Fashion,Nano,4183,5,Conversions,7605,42,12,12,0.0147,0.0426,1267,54,42,2035.96,110548.61,32347.34,6178.31,3716.83,42242.48,5554.57,33.34,782.27,2.62,1.62,0,2.861,1.059,0.937
