Campaign_ID,Influencer_ID,Category,Influencer_Tier,Followers_Count,Platform,Date_Posted,Cost_Fee_INR,Impressions,Likes,Comments,Shares,Link_Clicks,Total_Orders,Total_Revenue_INR
CMP_202508_24,INF_157B9D91,Beauty,Macro,737075,YouTube,2025-08-24,1100794,1375718,26286,1546,3092,53437,2751,2752832
CMP_202502_17,INF_7C96B4E7,Beauty,Nano,7966,Instagram,2025-02-10,1851,7963,152,8,17,49,1,902
CMP_202511_10,INF_23EC81B2,Lifestyle,Micro,53158,YouTube,2025-11-16,47628,22187,198,11,23,931,32,51144
CMP_202503_88,INF_7B438D89,Gaming,Micro,36396,LinkedIn,2025-03-27,49152,41520,651,38,76,910,37,69236
CMP_202510_22,INF_BE6DDEB8,Beauty,Micro,78656,YouTube,2025-10-22,101225,141370,5098,299,599,5041,260,306323
CMP_202504_31,INF_CE8CDAC4,Gaming,Micro,41505,TikTok,2025-04-19,3457,25442,1187,69,139,409,3,7339
CMP_202506_54,INF_8CEC0B2C,Fashion,Nano,5871,Instagram,2025-06-15,1427,7489,292,17,34,83,2,4575
CMP_202510_17,INF_D12DF976,Lifestyle,Mid,222709,LinkedIn,2025-10-07,160803,337537,4299,252,505,2828,85,228824
CMP_202508_67,INF_BFF4B196,Beauty,Mid,171600,LinkedIn,2025-08-21,169056,129583,2406,141,283,2832,160,224462
CMP_202503_23,INF_6F5E2F8C,Gaming,Nano,6544,LinkedIn,2025-03-27,8378,5994,167,9,19,107,4,4556
CMP_202503_43,INF_F72B3130,Tech,Macro,731818,TikTok,2025-03-10,69107,865526,8070,474,949,19498,31,201729
CMP_202504_34,INF_669344DD,Fashion,Micro,66642,Instagram,2025-04-12,25618,48282,2146,126,252,246,0,0
CMP_202507_81,INF_F4FC23D4,Fashion,Nano,8898,Instagram,2025-07-24,2807,2135,73,4,8,45,1,2120
CMP_202601_38,INF_125815C8,Gaming,Nano,8091,TikTok,2026-01-01,1383,3181,51,3,6,21,0,0
CMP_202512_71,INF_5CEE9ADA,Lifestyle,Micro,54413,Instagram,2025-12-21,16534,67759,1572,92,185,410,4,7808
CMP_202512_59,INF_AF8C1ED0,Tech,Micro,41716,LinkedIn,2025-12-28,42314,44006,2055,120,241,711,22,480554
CMP_202505_63,INF_926DC457,Fashion,Nano,9414,Instagram,2025-05-11,1392,10097,246,14,29,76,1,3475
CMP_202509_23,INF_0EB706CA,Fashion,Micro,58011,TikTok,2025-09-24,10883,30710,277,16,32,254,0,0
CMP_202508_46,INF_07A3F7C1,Finance,Micro,50232,YouTube,2025-08-27,35061,26225,699,41,82,1022,16,237883
CMP_202506_59,INF_1AEF48C4,Beauty,Micro,60616,LinkedIn,2025-06-25,59207,53866,2639,155,310,505,3,5044
CMP_202510_60,INF_6685AAEA,Finance,Nano,6741,TikTok,2025-10-15,1397,2040,48,2,5,20,0,0
CMP_202508_68,INF_1674DA43,Beauty,Nano,7953,LinkedIn,2025-08-10,5328,13518,532,31,62,288,15,12134
CMP_202509_52,INF_50FC3E7C,Beauty,Nano,5838,YouTube,2025-09-11,7362,12615,224,13,26,480,27,36575
CMP_202504_31,INF_4D19989C,Fashion,Macro,791662,YouTube,2025-04-05,1108782,338831,6703,394,788,12082,48,158378
CMP_202505_99,INF_81AC2AF3,Fashion,Nano,8326,YouTube,2025-05-16,10671,10362,275,16,32,343,14,25707
CMP_202502_46,INF_20EDF04A,Lifestyle,Micro,36504,YouTube,2025-02-06,81518,19538,848,49,99,793,23,66963
CMP_202503_52,INF_2DC3E430,Fashion,Nano,6154,LinkedIn,2025-03-03,4540,4943,79,4,9,60,3,7542
CMP_202512_11,INF_7B4DCAE7,Beauty,Micro,55985,LinkedIn,2025-12-15,76978,24129,922,54,108,487,30,32107
CMP_202504_49,INF_8E4068A5,Finance,Macro,865064,YouTube,2025-04-13,761502,1958361,53247,3132,6264,70160,1400,20804090
CMP_202509_23,INF_6CB063D5,Finance,Mid,251801,LinkedIn,2025-09-14,208236,108813,4626,272,544,1555,21,306324
CMP_202503_35,INF_49A758D1,Lifestyle,Micro,16079,Instagram,2025-03-18,2341,15214,456,26,53,316,6,12127
CMP_202502_88,INF_45B53A74,Gaming,Macro,917358,YouTube,2025-02-15,900493,876238,10018,589,1178,32473,150,296298
CMP_202506_32,INF_7FE2BF8E,Fashion,Micro,83072,YouTube,2025-06-05,84588,90146,889,52,104,2856,98,169377
CMP_202511_58,INF_B2CED005,Tech,Mid,357960,LinkedIn,2025-11-28,661942,140638,6808,400,801,1832,43,1025362
CMP_202507_82,INF_88550B21,Beauty,Nano,5726,Instagram,2025-07-11,2172,6818,221,13,26,64,1,1574
CMP_202509_82,INF_86603188,Gaming,Mid,489231,TikTok,2025-09-12,97120,832641,8567,503,1007,5739,9,18582
CMP_202507_26,INF_7A5D065A,Fashion,Micro,29435,LinkedIn,2025-07-22,34628,17192,223,13,26,332,17,38648
CMP_202508_74,INF_CD1D7962,Finance,Nano,5548,Instagram,2025-08-11,1000,3299,129,7,15,20,0,0
CMP_202508_22,INF_903692CB,Finance,Micro,25055,LinkedIn,2025-08-01,49262,9532,95,5,11,103,2,15046
CMP_202505_83,INF_C2BCCD13,Fashion,Mid,221929,Instagram,2025-05-19,97372,434817,11744,690,1381,4178,11,42789
CMP_202501_14,INF_7DFDBD82,Tech,Micro,86795,YouTube,2025-01-18,55149,169032,7463,439,878,6388,145,3575329
CMP_202508_27,INF_7246A383,Tech,Mid,414465,Instagram,2025-08-22,131346,417828,4953,291,582,3121,4,55941
CMP_202510_99,INF_DED95C70,Finance,Micro,15124,Instagram,2025-10-12,3089,4031,176,10,20,64,0,0
CMP_202508_53,INF_6430389F,Gaming,Nano,6887,TikTok,2025-08-14,1067,12040,109,6,12,61,0,0
CMP_202503_16,INF_AF0636D7,Lifestyle,Nano,8758,LinkedIn,2025-03-25,14093,4286,193,11,22,62,2,5157
CMP_202509_98,INF_81DC7C1E,Lifestyle,Nano,8377,TikTok,2025-09-07,1398,9602,475,27,55,80,0,0
CMP_202509_60,INF_52EB92EC,Fashion,Nano,5450,TikTok,2025-09-09,1000,2904,45,2,5,30,0,0
CMP_202511_66,INF_7DBDAC96,Tech,Micro,12813,LinkedIn,2025-11-06,24031,6105,113,6,13,99,2,33549
CMP_202511_97,INF_EABE7C42,Gaming,Nano,5400,LinkedIn,2025-11-24,5784,5382,252,14,29,102,3,6493
CMP_202503_64,INF_056BF57C,Fashion,Macro,916846,YouTube,2025-03-18,1253093,1997234,25044,1473,2946,57416,2549,9431194
CMP_202501_29,INF_EA0744A5,Lifestyle,Micro,83779,YouTube,2025-01-22,130069,52617,673,39,79,2372,86,112706
CMP_202512_94,INF_4A92A85B,Tech,Nano,6605,LinkedIn,2025-12-26,13243,7472,172,10,20,90,3,72017
CMP_202507_49,INF_583D340B,Fashion,Mega,2130540,TikTok,2025-07-04,251985,5121483,95659,5627,11254,32802,463,952545
CMP_202504_19,INF_55BB8DE2,Gaming,Micro,14323,LinkedIn,2025-04-19,20889,12665,116,6,13,250,12,10277
CMP_202506_37,INF_86CEF2F5,Tech,Micro,85415,TikTok,2025-06-16,25362,37005,1805,106,212,72,1,22577
CMP_202505_60,INF_30AD007E,Gaming,Micro,46202,TikTok,2025-05-19,4897,21110,742,43,87,64,0,0
CMP_202509_12,INF_4E6C3F4A,Lifestyle,Nano,6795,YouTube,2025-09-27,4912,2712,44,2,5,105,3,6909
CMP_202507_40,INF_03412696,Tech,Mid,201357,Instagram,2025-07-28,80883,278931,4504,264,529,3930,76,818938
CMP_202511_48,INF_EAC6B4E7,Finance,Nano,7519,Instagram,2025-11-07,3587,2167,43,2,5,29,0,0
CMP_202510_82,INF_5A1701B3,Gaming,Nano,5270,LinkedIn,2025-10-19,8982,4348,105,6,12,61,0,0
CMP_202510_26,INF_E167CD4E,Tech,Micro,50653,TikTok,2025-10-04,8486,82121,3380,198,397,82,0,0
CMP_202505_36,INF_FCD23F2F,Fashion,Micro,18122,LinkedIn,2025-05-13,26190,18619,563,33,66,182,0,0
CMP_202505_36,INF_B47CF0B1,Lifestyle,Nano,5857,LinkedIn,2025-05-16,6262,3836,34,2,4,86,4,6358
CMP_202502_20,INF_B0154879,Tech,Mid,119778,Instagram,2025-02-24,28521,100730,4356,256,512,632,14,140921
CMP_202507_85,INF_63E184AE,Lifestyle,Nano,9249,TikTok,2025-07-19,1791,2606,98,5,11,11,0,0
CMP_202511_43,INF_882AC993,Finance,Micro,38735,Instagram,2025-11-17,8039,78704,3385,199,398,619,0,0
CMP_202511_44,INF_B8E6D672,Fashion,Mid,209784,YouTube,2025-11-29,308434,150507,7183,422,845,5563,246,382975
CMP_202509_29,INF_20EDF04A,Lifestyle,Micro,36504,TikTok,2025-09-06,8392,27106,746,43,87,341,8,11458
CMP_202505_58,INF_E542EF04,Finance,Nano,6935,LinkedIn,2025-05-21,11069,3712,36,2,4,48,0,0
CMP_202502_42,INF_EA7B90AC,Lifestyle,Mid,428959,YouTube,2025-02-07,262809,749467,4481,263,527,30859,71,206184
CMP_202511_90,INF_A1E70D1F,Gaming,Mid,205017,LinkedIn,2025-11-07,226859,360188,4363,256,513,3362,164,124578
CMP_202504_22,INF_A72339EA,Lifestyle,Nano,6502,Instagram,2025-04-24,2322,2675,124,7,14,14,0,0
CMP_202507_34,INF_F3843D96,Tech,Mega,2874275,Instagram,2025-07-08,1187947,2421986,39530,2325,4650,37457,677,6369201
CMP_202511_96,INF_793016F1,Finance,Micro,22603,Instagram,2025-11-21,6618,9734,492,28,57,96,1,14932
CMP_202508_46,INF_D9FC77FD,Tech,Micro,42859,Instagram,2025-08-19,15033,45102,861,50,101,295,3,70108
CMP_202509_49,INF_BB2B404F,Lifestyle,Micro,61807,Instagram,2025-09-10,11146,60677,1105,65,130,900,19,49903
CMP_202507_48,INF_2CFEE23E,Tech,Macro,531603,YouTube,2025-07-13,671742,785701,11741,690,1381,31211,868,12153135
CMP_202507_90,INF_DC91477A,Fashion,Micro,47051,Instagram,2025-07-20,30008,30409,773,45,91,210,5,9712
CMP_202505_76,INF_B2D9B73D,Gaming,Nano,8116,YouTube,2025-05-04,7749,8328,285,16,33,290,13,24322
CMP_202510_66,INF_291EECA6,Fashion,Micro,53331,TikTok,2025-10-23,3879,104876,3309,194,389,1579,21,77913
CMP_202505_79,INF_EF1D0E91,Lifestyle,Mid,190623,Instagram,2025-05-17,88292,99243,2401,141,282,1424,22,53455
CMP_202501_18,INF_7AE81CF5,Tech,Micro,77676,TikTok,2025-01-16,14536,14350,511,30,60,114,0,0
CMP_202502_83,INF_86603188,Gaming,Mid,489231,YouTube,2025-02-08,626907,523225,14807,871,1742,19328,763,659079
CMP_202504_87,INF_CC2D6DAF,Gaming,Micro,73601,LinkedIn,2025-04-12,191411,157752,3782,222,445,2329,107,203460
CMP_202511_12,INF_5BC3951C,Beauty,Micro,33178,YouTube,2025-11-24,29304,22542,859,50,101,1019,5,5334
CMP_202505_65,INF_0613A325,Gaming,Mid,369617,Instagram,2025-05-19,102144,298898,8483,499,998,5435,154,262522
CMP_202508_12,INF_F4A03A1E,Fashion,Mid,331258,LinkedIn,2025-08-19,355919,1071565,21405,1259,2518,15694,727,2840188
CMP_202506_96,INF_6D61B95E,Fashion,Micro,14258,LinkedIn,2025-06-03,30069,16851,489,28,57,220,11,17032
CMP_202505_11,INF_B1193D7F,Fashion,Mid,417633,TikTok,2025-05-29,38573,148383,5357,315,630,379,4,11625
CMP_202511_73,INF_583D340B,Fashion,Mega,2130540,YouTube,2025-11-07,2556667,1326407,23828,1401,2803,55314,2244,8595764
CMP_202504_79,INF_A52BA8EE,Gaming,Micro,97749,TikTok,2025-04-08,12201,150130,4998,294,588,1637,22,31383
CMP_202505_61,INF_3C16EB33,Beauty,Micro,21571,TikTok,2025-05-19,4426,28581,1226,72,144,421,11,15505
CMP_202501_57,INF_144CEA34,Beauty,Nano,5115,Instagram,2025-01-14,1501,1001,38,2,4,19,0,0
CMP_202505_20,INF_1674DA43,Beauty,Nano,7953,YouTube,2025-05-11,2555,11031,407,23,47,419,23,24483
CMP_202509_35,INF_EEFA1DCE,Finance,Mega,3442447,Instagram,2025-09-13,718066,3350949,61690,3628,7257,13935,206,2624162
CMP_202512_62,INF_14E746EF,Finance,Micro,30908,Instagram,2025-12-02,17539,20198,813,47,95,475,4,30761
CMP_202510_22,INF_068AB2FF,Finance,Macro,988094,LinkedIn,2025-10-14,761564,703448,5077,298,597,12628,201,2972820
CMP_202511_75,INF_B5739429,Tech,Micro,72122,YouTube,2025-11-08,84431,94265,1044,61,122,3931,143,1941956
CMP_202501_29,INF_A3403F07,Lifestyle,Micro,30887,LinkedIn,2025-01-24,40914,20687,409,24,48,273,0,0
CMP_202505_73,INF_3D80E4CC,Fashion,Macro,768437,Instagram,2025-05-24,243855,220784,4065,239,478,2738,22,66911
CMP_202512_86,INF_3D80E4CC,Fashion,Macro,768437,Instagram,2025-12-29,345298,1038144,5649,332,664,20987,370,1163120
CMP_202502_57,INF_9AD2DA87,Beauty,Mid,321847,LinkedIn,2025-02-17,768530,500502,14916,877,1754,10888,604,1125520
CMP_202501_97,INF_04622446,Tech,Micro,26979,LinkedIn,2025-01-28,57153,16989,788,46,92,196,0,0
CMP_202505_96,INF_1E802468,Fashion,Mid,205717,Instagram,2025-05-28,99716,120651,1932,113,227,969,25,79476
CMP_202504_22,INF_01A4DAED,Fashion,Micro,17715,YouTube,2025-04-01,20008,10099,142,8,16,446,19,67829
CMP_202505_94,INF_A5E36892,Finance,Nano,7679,YouTube,2025-05-14,7126,5130,192,11,22,225,4,24321
CMP_202510_77,INF_DB4CBFAD,Gaming,Mid,433628,LinkedIn,2025-10-30,625705,100377,1357,79,159,1682,72,166600
CMP_202511_17,INF_65F022D7,Finance,Micro,62540,LinkedIn,2025-11-23,98402,76463,2546,149,299,1315,28,269511
CMP_202506_29,INF_11AC3979,Lifestyle,Micro,81206,YouTube,2025-06-06,53129,45273,1514,89,178,2004,55,146412
CMP_202511_88,INF_ECD86A8C,Finance,Nano,8746,YouTube,2025-11-09,6903,3802,72,4,8,157,1,11228
CMP_202503_94,INF_A6E05DE8,Lifestyle,Nano,7732,YouTube,2025-03-31,10225,4410,192,11,22,180,6,15001
CMP_202501_17,INF_6C8D262B,Lifestyle,Micro,10833,YouTube,2025-01-30,14150,9403,242,14,28,372,1,2170
CMP_202505_85,INF_C2BCCD13,Fashion,Mid,221929,Instagram,2025-05-13,71022,90174,2235,131,263,876,2,4563
CMP_202507_60,INF_77905476,Tech,Nano,9367,LinkedIn,2025-07-09,14402,6290,85,5,10,95,2,26102
CMP_202501_49,INF_F3843D96,Tech,Mega,2874275,TikTok,2025-01-31,523608,1186091,29562,1738,3477,5446,46,820602
CMP_202508_72,INF_CF26BC76,Gaming,Micro,40923,TikTok,2025-08-08,4337,33436,1464,86,172,33,0,0
CMP_202510_31,INF_7CBAAA8B,Finance,Micro,58575,LinkedIn,2025-10-21,96648,78015,676,39,79,1603,31,342673
CMP_202509_51,INF_F6EE3EEE,Gaming,Micro,67822,YouTube,2025-09-19,57730,33361,765,45,90,1243,45,48744
CMP_202506_71,INF_EEDCDCC4,Fashion,Mid,161663,Instagram,2025-06-30,16057,176447,4557,268,536,1732,3,9185
CMP_202507_83,INF_9AFFC9ED,Beauty,Macro,889907,TikTok,2025-07-25,135870,336227,3702,217,435,2684,8,12438
CMP_202501_56,INF_91C5E699,Fashion,Nano,9362,TikTok,2025-01-12,1342,4889,148,8,17,76,1,2111
CMP_202502_36,INF_83EDA709,Lifestyle,Nano,8947,Instagram,2025-02-18,2428,3151,28,1,3,41,0,0
CMP_202511_35,INF_AF8C1ED0,Tech,Micro,41716,TikTok,2025-11-16,8343,33314,527,31,62,293,3,65825
CMP_202505_26,INF_6371CBAA,Beauty,Mid,146081,YouTube,2025-05-15,120872,57072,2767,162,325,2486,138,214077
CMP_202511_47,INF_147E6BD6,Lifestyle,Micro,28111,Instagram,2025-11-06,5109,18580,262,15,30,208,4,10635
CMP_202507_87,INF_7EFEEFF6,Tech,Mid,122880,YouTube,2025-07-06,76075,250646,1886,110,221,10099,363,6856056
CMP_202503_50,INF_3D80E4CC,Fashion,Macro,768437,YouTube,2025-03-16,878055,728027,5723,336,673,27592,1508,4193223
CMP_202502_95,INF_87EA42C4,Gaming,Micro,15279,YouTube,2025-02-08,9784,4704,177,10,20,198,7,6564
CMP_202507_15,INF_02F09C12,Beauty,Nano,9779,LinkedIn,2025-07-11,11979,7868,267,15,31,137,7,10565
CMP_202505_11,INF_2191AAF3,Gaming,Nano,7819,TikTok,2025-05-20,1127,7449,261,15,30,101,0,0
CMP_202509_91,INF_CB3C1158,Beauty,Macro,671903,TikTok,2025-09-17,267099,566177,8936,525,1051,6444,108,167629
CMP_202511_22,INF_EE05436D,Lifestyle,Nano,9414,LinkedIn,2025-11-10,15061,15646,668,39,78,330,13,32105
CMP_202504_96,INF_6F4FC24F,Finance,Micro,98470,TikTok,2025-04-27,18380,97187,857,50,100,873,9,60598
CMP_202509_87,INF_4315BF6C,Beauty,Macro,933738,TikTok,2025-09-02,110585,687581,4459,262,524,5181,81,89863
CMP_202511_41,INF_1065C2C6,Fashion,Nano,8077,LinkedIn,2025-11-25,9140,9767,379,22,44,189,9,13703
CMP_202601_77,INF_21D4F8FC,Fashion,Mid,232717,LinkedIn,2026-01-01,379014,163187,4729,278,556,1990,79,212729
CMP_202508_95,INF_BBB0B57E,Lifestyle,Mid,307490,YouTube,2025-08-20,307827,169191,1475,86,173,5930,210,259671
CMP_202503_98,INF_06F8B5C2,Tech,Micro,14631,LinkedIn,2025-03-29,18502,19694,634,37,74,252,6,32326
CMP_202510_61,INF_BE6DDEB8,Beauty,Micro,78656,TikTok,2025-10-04,9223,42463,1880,110,221,407,0,0
CMP_202510_36,INF_13C6AC73,Lifestyle,Micro,54096,TikTok,2025-10-30,6415,98206,1516,89,178,1076,13,16584
CMP_202506_65,INF_EE47D83A,Fashion,Micro,14283,TikTok,2025-06-16,1000,8246,263,15,31,90,1,3180
CMP_202505_66,INF_38CD7FB7,Lifestyle,Nano,9359,YouTube,2025-05-10,3823,23334,737,43,86,862,30,76135
CMP_202508_89,INF_D7D20AC9,Tech,Mega,1247415,LinkedIn,2025-08-15,1680371,1105662,16086,946,1892,19116,766,14199577
CMP_202504_54,INF_6F78513C,Lifestyle,Micro,11025,YouTube,2025-04-24,5609,15957,635,37,74,564,19,25961
CMP_202503_55,INF_6995B4B7,Fashion,Micro,35124,Instagram,2025-03-02,6662,24640,906,53,106,271,6,22946
CMP_202510_86,INF_436F67D1,Finance,Nano,6386,Instagram,2025-10-03,3142,4831,129,7,15,34,0,0
CMP_202507_40,INF_96CDB6CE,Finance,Micro,90346,LinkedIn,2025-07-09,161585,99349,4049,238,476,1607,29,222806
CMP_202507_69,INF_23A0A016,Fashion,Micro,51287,TikTok,2025-07-18,6519,29644,868,51,102,64,0,0
CMP_202501_40,INF_6DA62EA9,Beauty,Mid,352321,LinkedIn,2025-01-08,429312,253648,6301,370,741,3294,20,16506
CMP_202507_68,INF_288B2640,Tech,Macro,766184,Instagram,2025-07-10,475659,3056569,59029,3472,6944,30910,53,492535
CMP_202509_26,INF_DCF90E57,Lifestyle,Macro,768946,Instagram,2025-09-25,97814,163736,3721,218,437,1431,25,64291
CMP_202501_26,INF_F158BBA2,Fashion,Micro,72642,YouTube,2025-01-26,50948,78407,1480,87,174,2631,105,392562
CMP_202508_41,INF_89BAC101,Lifestyle,Micro,41465,Instagram,2025-08-01,22733,90162,2584,152,304,499,7,14608
CMP_202509_47,INF_3A399A28,Tech,Micro,95006,YouTube,2025-09-16,63440,36335,1338,78,157,1243,35,645220
CMP_202510_62,INF_81F72B17,Finance,Nano,6650,LinkedIn,2025-10-05,16034,6955,149,8,17,111,2,22215
CMP_202505_63,INF_6D11F151,Finance,Nano,9965,YouTube,2025-05-18,10649,5211,98,5,11,225,2,15977
CMP_202504_34,INF_978B6723,Tech,Mid,123412,Instagram,2025-04-13,18740,40110,1354,79,159,738,1,23489
CMP_202507_75,INF_5BC3951C,Beauty,Micro,33178,TikTok,2025-07-23,9727,21135,878,51,103,227,4,7365
CMP_202503_32,INF_D746502D,Beauty,Mid,204252,TikTok,2025-03-12,28647,174031,4866,286,572,1952,34,58925
CMP_202509_86,INF_562A8253,Tech,Mid,399758,LinkedIn,2025-09-23,1164300,212273,5767,339,678,2682,69,795613
CMP_202505_45,INF_E5EDFCF3,Fashion,Micro,41591,TikTok,2025-05-02,1399,76740,1577,92,185,76,0,0
CMP_202512_49,INF_8E4068A5,Finance,Macro,865064,TikTok,2025-12-17,102893,1327733,29656,1744,3489,4758,1,13188
CMP_202512_74,INF_CC7D55BF,Beauty,Macro,709252,Instagram,2025-12-27,242875,408921,5873,345,691,6667,184,244783
CMP_202506_26,INF_275BFE24,Gaming,Micro,51805,TikTok,2025-06-02,10060,71513,1302,76,153,548,0,0
CMP_202504_38,INF_88550B21,Beauty,Nano,5726,YouTube,2025-04-10,3101,1745,43,2,5,64,2,3658
CMP_202506_99,INF_05B79585,Fashion,Micro,99313,Instagram,2025-06-07,21633,111208,2028,119,238,1703,36,76644
CMP_202504_61,INF_11C6664E,Beauty,Mid,290808,Instagram,2025-04-02,79940,90912,4619,271,543,1081,41,67624
CMP_202502_16,INF_B346E508,Fashion,Mid,170505,TikTok,2025-02-04,23996,103868,3995,235,470,1245,19,38689
CMP_202507_26,INF_BF7788E8,Lifestyle,Nano,6025,LinkedIn,2025-07-02,9328,2679,59,3,7,29,1,1527
CMP_202506_77,INF_8FA14CEC,Gaming,Micro,51666,LinkedIn,2025-06-27,75104,65513,2537,149,298,693,26,27635
CMP_202502_15,INF_C3AC15B7,Lifestyle,Mid,206014,TikTok,2025-02-28,17457,48372,1342,78,157,270,0,0
CMP_202511_96,INF_BED8337C,Beauty,Micro,27373,TikTok,2025-11-14,7700,62483,663,39,78,322,0,0
CMP_202512_29,INF_D9E1001E,Fashion,Micro,22207,Instagram,2025-12-01,6463,11179,368,21,43,119,3,9157
CMP_202508_62,INF_3529BA0E,Fashion,Nano,6314,TikTok,2025-08-20,1000,4477,149,8,17,61,0,0
CMP_202509_20,INF_986A41EA,Fashion,Nano,5934,Instagram,2025-09-03,3388,4925,180,10,21,4,0,0
CMP_202507_68,INF_33BC34F0,Lifestyle,Micro,52837,YouTube,2025-07-01,33028,23412,303,17,35,1040,31,40868
CMP_202512_17,INF_DBFB05D6,Fashion,Micro,82974,YouTube,2025-12-02,77274,47805,790,46,93,2029,82,216505
CMP_202503_43,INF_6284FA7D,Fashion,Mega,3138029,LinkedIn,2025-03-04,2803067,3309405,61253,3603,7206,35250,1541,3075220
CMP_202505_45,INF_B2D9B73D,Gaming,Nano,8116,Instagram,2025-05-13,1797,5791,97,5,11,33,0,0
CMP_202504_60,INF_78E6BB8A,Beauty,Nano,6128,YouTube,2025-04-18,3029,4831,94,5,11,168,9,15514
CMP_202507_91,INF_F495F46B,Fashion,Nano,9552,LinkedIn,2025-07-15,11717,9761,425,25,50,137,6,10618
CMP_202504_38,INF_CE611F22,Fashion,Micro,74211,YouTube,2025-04-30,66968,115283,3274,192,385,5368,20,37190
CMP_202507_36,INF_9899BC7E,Finance,Macro,550758,TikTok,2025-07-06,124585,137746,6536,384,769,1179,10,145569
CMP_202501_60,INF_583D340B,Fashion,Mega,2130540,TikTok,2025-01-03,214403,5720771,103569,6092,12184,39813,83,331679
CMP_202509_27,INF_4C9FB61B,Beauty,Micro,74865,Instagram,2025-09-13,37133,39518,1340,78,157,580,18,29397
CMP_202504_40,INF_57AE7D02,Lifestyle,Macro,793690,LinkedIn,2025-04-25,1682358,878277,12886,758,1516,15146,527,786880
CMP_202503_69,INF_F9139412,Fashion,Nano,9802,TikTok,2025-03-08,2345,12445,210,12,24,53,1,3200
CMP_202509_41,INF_1BB2B296,Beauty,Micro,83497,YouTube,2025-09-19,124899,83125,2317,136,272,3534,183,325886
CMP_202503_54,INF_41EB24AD,Fashion,Micro,40235,YouTube,2025-03-31,35943,94147,1067,62,125,3501,153,474869
CMP_202502_87,INF_C5E079A4,Gaming,Micro,98889,YouTube,2025-02-16,116038,114281,1383,81,162,4221,12,22660
CMP_202503_71,INF_CF26BC76,Gaming,Micro,40923,LinkedIn,2025-03-08,35326,18574,723,42,85,232,10,5514
CMP_202509_75,INF_C47035A5,Tech,Nano,6138,Instagram,2025-09-03,3303,9546,311,18,36,146,1,21443
CMP_202507_63,INF_AADA2868,Gaming,Micro,92001,YouTube,2025-07-10,46358,33405,1484,87,174,1530,54,83385
CMP_202504_22,INF_E3984EA8,Gaming,Micro,91927,TikTok,2025-04-15,12955,78648,2354,138,277,453,3,3091
CMP_202511_98,INF_B833350D,Gaming,Micro,63793,YouTube,2025-11-24,45620,41710,1443,84,169,1354,48,95633
CMP_202501_92,INF_1BC63DC4,Fashion,Micro,94606,LinkedIn,2025-01-13,102630,62531,1121,65,131,1258,61,117066
CMP_202511_97,INF_33029391,Tech,Micro,81904,Instagram,2025-11-05,34457,232834,4051,238,476,3047,61,1217415
CMP_202511_63,INF_D99FBD24,Lifestyle,Mid,113883,Instagram,2025-11-18,37788,209551,1402,82,165,2674,60,101205
CMP_202505_39,INF_28FC2DAF,Fashion,Mid,494948,TikTok,2025-05-06,64095,278047,7317,430,860,278,6,14590
CMP_202505_86,INF_A9592E7E,Finance,Nano,8633,YouTube,2025-05-25,13067,27390,504,29,59,1232,12,125847
CMP_202508_40,INF_A320882C,Finance,Micro,43214,LinkedIn,2025-08-24,35284,42729,785,46,92,503,13,164008
CMP_202505_34,INF_54D6E2FE,Finance,Nano,9929,Instagram,2025-05-09,1767,4737,199,11,23,67,1,14431
CMP_202508_44,INF_0D239437,Finance,Nano,7694,YouTube,2025-08-19,6994,5904,283,16,33,244,3,24537
CMP_202507_12,INF_A5CD33FE,Lifestyle,Nano,9829,TikTok,2025-07-25,1259,5154,113,6,13,35,0,0
CMP_202505_86,INF_6DC54EEF,Gaming,Mid,307160,LinkedIn,2025-05-08,559603,268582,1433,84,168,5872,256,301771
CMP_202510_47,INF_C26E4151,Tech,Mid,434160,YouTube,2025-10-28,261857,711930,5927,348,697,21942,778,5272415
CMP_202504_65,INF_6371CBAA,Beauty,Mid,146081,Instagram,2025-04-21,41238,180518,7687,452,904,1561,51,101120
CMP_202501_46,INF_D9C75A59,Beauty,Mega,3735091,LinkedIn,2025-01-06,3505257,2298670,19180,1128,2256,41781,2844,3877612
CMP_202511_55,INF_0C37A844,Tech,Micro,85819,YouTube,2025-11-14,85009,69998,3536,208,416,3173,101,2254472
CMP_202510_71,INF_F53F85A7,Lifestyle,Mid,123803,TikTok,2025-10-29,18515,137367,3145,185,370,524,6,12784
CMP_202510_87,INF_E825914D,Tech,Nano,5718,TikTok,2025-10-13,1000,4535,178,10,21,41,0,0
CMP_202506_76,INF_39214541,Lifestyle,Micro,10613,TikTok,2025-06-15,2541,13525,221,13,26,40,0,0
CMP_202508_44,INF_59BFCC25,Gaming,Nano,9324,Instagram,2025-08-17,2042,3595,51,3,6,29,0,0
CMP_202509_47,INF_0CF04CA0,Gaming,Macro,892048,Instagram,2025-09-10,542562,786270,20284,1193,2386,10261,239,508240
CMP_202509_30,INF_34C03F29,Beauty,Macro,691313,LinkedIn,2025-09-14,1373565,1142719,23823,1401,2802,16882,936,1308739
CMP_202507_93,INF_7EFEEFF6,Tech,Mid,122880,YouTube,2025-07-19,107137,107170,4937,290,580,4578,126,2602298
CMP_202506_32,INF_01138E62,Fashion,Mega,3233277,YouTube,2025-06-08,4744969,3257551,24382,1434,2868,136432,4670,7577144
CMP_202501_70,INF_B47CF0B1,Lifestyle,Nano,5857,YouTube,2025-01-09,6550,5137,215,12,25,194,6,14341
