Campaign_ID,Influencer_ID,Influencer_Tier,Followers_Count,Platform,Format,Date_Posted,Cost_Fee_INR,Impressions,Likes,Comments,Shares,Saves,Link_Clicks,Total_Orders,Total_Revenue_INR,Promo_Code
CMP_202508_C,INF_1F106096,Micro,93454,LinkedIn,Article,2025-08-28,30100,104588,4275,145,291,279,2078,10,119620,SALE_6096
CMP_202508_C,INF_7B8A433E,Macro,824553,LinkedIn,Article,2025-08-20,686400,954557,22612,428,2660,910,17382,751,4414631,SALE_433E
CMP_202512_C,INF_E76BB3FF,Nano,7493,LinkedIn,Text_Post,2025-12-11,10800,15738,339,13,48,23,421,1,5368,SALE_B3FF
CMP_202504_A,INF_319FF355,Mid,305507,Instagram,Carousel,2025-04-05,142300,401877,5151,152,796,336,4281,92,85955,SALE_F355
CMP_202507_C,INF_5E01D8FC,Micro,66196,YouTube,Short,2025-07-11,26300,33252,1082,32,208,36,1068,41,177754,SALE_D8FC
CMP_202509_A,INF_8EB0094A,Micro,82151,YouTube,Short,2025-09-03,47800,26901,429,9,49,18,861,30,105235,SALE_094A
CMP_202511_A,INF_E8863D83,Micro,74299,YouTube,Short,2025-11-10,17500,29514,2202,42,172,73,871,38,59262,SALE_3D83
CMP_202506_A,INF_3AE91D1D,Micro,75962,LinkedIn,Article,2025-06-07,51000,138918,6506,87,580,373,2129,98,851353,SALE_1D1D
CMP_202501_C,INF_60254B84,Nano,2249,Instagram,Reel,2025-01-05,400,5098,102,3,9,3,52,0,0,SALE_4B84
CMP_202512_A,INF_987468DD,Micro,35220,LinkedIn,Text_Post,2025-12-02,17300,25865,872,13,159,56,392,19,236580,SALE_68DD
CMP_202506_A,INF_04F17F3A,Macro,795540,YouTube,Long_Video,2025-06-14,474500,698784,15344,444,2190,602,24666,962,3263310,SALE_7F3A
CMP_202511_C,INF_C9FE8B9F,Nano,6602,YouTube,Long_Video,2025-11-30,3400,17904,937,21,108,25,465,19,73877,SALE_8B9F
CMP_202503_C,INF_5B8EB500,Micro,98549,TikTok,Video,2025-03-25,5000,2344196,80882,852,14489,7446,31839,111,148478,SALE_B500
CMP_202501_C,INF_B18C4B1D,Macro,684525,TikTok,Video,2025-01-19,66500,187720,7461,340,1080,580,1589,1,992,SALE_4B1D
CMP_202508_B,INF_3C85A6DC,Macro,568007,Instagram,Reel,2025-08-31,116900,695030,30998,468,3898,2980,13683,260,414371,SALE_A6DC
CMP_202506_C,INF_83286DBA,Micro,54066,Instagram,Reel,2025-06-03,34600,39985,485,4,34,27,459,7,16916,SALE_6DBA
CMP_202511_A,INF_B07F6BBB,Nano,8416,LinkedIn,Text_Post,2025-11-18,6500,2387,31,0,3,3,41,1,11162,SALE_6BBB
CMP_202511_B,INF_0B3A0904,Micro,76844,YouTube,Long_Video,2025-11-04,25400,54374,3696,146,523,82,1779,6,17245,SALE_0904
CMP_202511_C,INF_4434A858,Nano,8943,LinkedIn,Text_Post,2025-11-28,6900,19250,883,25,165,63,258,14,203535,SALE_A858
CMP_202508_A,INF_9A22A9D7,Micro,92335,Instagram,Static_Post,2025-08-19,31800,39725,734,10,91,40,783,22,46040,SALE_A9D7
CMP_202501_A,INF_5A2F44E3,Nano,7893,LinkedIn,Text_Post,2025-01-04,6900,9421,269,12,16,25,129,7,63772,SALE_44E3
CMP_202512_B,INF_544DD144,Macro,949759,TikTok,Video,2025-12-30,70400,1136523,22338,363,3816,500,9462,142,98712,SALE_D144
CMP_202512_A,INF_BC7B7247,Micro,41632,Instagram,Carousel,2025-12-03,10700,50010,646,10,128,15,860,24,58058,SALE_7247
CMP_202509_A,INF_4CCB2FDB,Macro,978979,YouTube,Short,2025-09-01,536100,341259,6024,134,813,240,11782,494,1255829,SALE_2FDB
CMP_202501_A,INF_BF101F9D,Mega,1580462,LinkedIn,Article,2025-01-22,1928500,424468,10065,257,1682,692,8126,282,1430311,SALE_1F9D
CMP_202504_C,INF_429F0318,Micro,25529,TikTok,Video,2025-04-06,2700,22529,598,14,48,40,163,2,1029,SALE_0318
CMP_202501_A,INF_EF988DAE,Micro,49827,TikTok,Video,2025-01-02,14600,11828,364,4,32,31,95,1,904,SALE_8DAE
CMP_202504_A,INF_5B462551,Micro,77443,LinkedIn,Text_Post,2025-04-29,34200,18641,1342,35,182,87,287,15,186847,SALE_2551
CMP_202511_C,INF_45F9D2BF,Micro,17037,LinkedIn,Article,2025-11-07,11100,72082,3475,128,216,206,1571,84,656635,SALE_D2BF
CMP_202509_B,INF_72C26892,Nano,2094,Instagram,Reel,2025-09-20,300,1186,48,2,4,3,16,0,0,SALE_6892
CMP_202507_A,INF_1D748565,Micro,64526,TikTok,Video,2025-07-16,5200,7839,223,4,20,17,55,1,1235,SALE_8565
CMP_202508_C,INF_7BC77C17,Micro,11079,TikTok,Video,2025-08-22,1200,15361,1181,16,231,112,113,1,1446,SALE_7C17
CMP_202505_B,INF_79BEA25F,Nano,8803,TikTok,Video,2025-05-19,1400,3235,57,2,7,4,39,0,0,SALE_A25F
CMP_202503_A,INF_CD93A656,Nano,7939,Instagram,Static_Post,2025-03-30,2900,1534,21,0,2,1,10,0,0,SALE_A656
CMP_202501_A,INF_4CA220CC,Mega,1152498,YouTube,Long_Video,2025-01-31,798600,338940,5186,85,896,389,13296,541,2628654,SALE_20CC
CMP_202510_B,INF_27A031D6,Macro,576668,YouTube,Short,2025-10-31,285400,2051931,33950,1478,4900,1017,82151,3039,5871389,SALE_31D6
CMP_202511_B,INF_DE59B7CA,Micro,82606,LinkedIn,Text_Post,2025-11-24,81100,20437,1546,21,136,46,499,23,306703,SALE_B7CA
CMP_202512_A,INF_1A9F7749,Mid,338065,LinkedIn,Article,2025-12-23,183200,261899,9215,126,1803,697,5179,255,3605835,SALE_7749
CMP_202509_B,INF_9737C2D2,Nano,4907,Instagram,Carousel,2025-09-07,1000,3033,242,5,20,10,64,1,2292,SALE_C2D2
CMP_202508_C,INF_04A3D56A,Mid,275242,LinkedIn,Article,2025-08-24,194700,187703,2531,28,389,249,3885,20,154097,SALE_D56A
CMP_202504_A,INF_BA009A41,Mid,471853,Instagram,Static_Post,2025-04-15,125400,754804,5382,209,1045,498,11832,244,602722,SALE_9A41
CMP_202511_C,INF_065CD4A5,Mid,198001,TikTok,Video,2025-11-01,67600,16244,1274,45,111,122,60,1,803,SALE_D4A5
CMP_202512_C,INF_489A0500,Nano,1120,YouTube,Long_Video,2025-12-08,900,293,8,0,0,0,8,0,0,SALE_0500
CMP_202502_B,INF_96B0BD47,Nano,8921,LinkedIn,Text_Post,2025-02-23,10400,3587,239,6,12,7,76,0,0,SALE_BD47
CMP_202509_C,INF_CADC7E2E,Mid,405098,Instagram,Carousel,2025-09-06,109400,288430,8661,429,1220,590,5122,96,127827,SALE_7E2E
CMP_202502_B,INF_92DE8F5B,Nano,9499,TikTok,Video,2025-02-20,1100,6917,219,4,42,4,70,1,578,SALE_8F5B
CMP_202509_A,INF_E1FE1AFF,Mid,408560,LinkedIn,Article,2025-09-19,480800,192777,1715,23,319,47,2196,97,1174712,SALE_1AFF
CMP_202501_B,INF_7186F872,Macro,830378,TikTok,Video,2025-01-03,62800,538455,25809,1154,2390,2356,6789,88,99144,SALE_F872
CMP_202503_A,INF_9BE8A742,Nano,6923,LinkedIn,Text_Post,2025-03-31,6800,25502,1113,27,94,80,527,22,130620,SALE_A742
CMP_202511_C,INF_013E6880,Micro,65636,Instagram,Static_Post,2025-11-11,14000,38504,553,6,40,37,453,9,22212,SALE_6880
CMP_202506_A,INF_450A3230,Nano,4028,YouTube,Long_Video,2025-06-30,2400,14296,228,3,42,14,442,12,22030,SALE_3230
CMP_202506_C,INF_6C9FE30E,Mid,476595,Instagram,Carousel,2025-06-02,76200,177229,3185,138,618,103,3566,40,72885,SALE_E30E
CMP_202506_A,INF_5B8EB500,Micro,98549,YouTube,Long_Video,2025-06-28,44500,77580,1217,52,77,97,2413,101,341921,SALE_B500
CMP_202512_A,INF_2057BB1D,Mid,488356,Instagram,Carousel,2025-12-02,142800,422243,3490,157,334,160,6739,143,136632,SALE_BB1D
CMP_202502_B,INF_C06F81BD,Nano,3864,TikTok,Video,2025-02-15,600,1535,98,1,11,6,30,0,0,SALE_81BD
CMP_202512_B,INF_50833040,Mid,283184,Instagram,Carousel,2025-12-07,74600,141300,5043,77,996,452,2093,36,62422,SALE_3040
CMP_202512_C,INF_238504C5,Micro,13818,TikTok,Video,2025-12-07,1300,6707,350,9,36,33,46,0,0,SALE_04C5
CMP_202508_C,INF_295DA48A,Nano,6725,TikTok,Video,2025-08-10,700,4260,82,2,4,6,35,0,0,SALE_A48A
CMP_202512_A,INF_26CAF4C2,Nano,8814,Instagram,Story,2025-12-30,2000,7246,123,4,24,5,144,3,5184,SALE_F4C2
CMP_202503_A,INF_4806F9E4,Micro,84909,Instagram,Carousel,2025-03-11,13700,33347,976,19,65,37,591,10,15083,SALE_F9E4
CMP_202509_A,INF_6071FC45,Nano,3203,LinkedIn,Text_Post,2025-09-11,1700,3741,257,7,36,7,88,4,27533,SALE_FC45
CMP_202505_B,INF_23220F55,Micro,69802,Instagram,Story,2025-05-30,15600,28199,736,8,59,44,670,10,17297,SALE_0F55
CMP_202507_A,INF_74EF595F,Mid,486550,YouTube,Long_Video,2025-07-10,120700,496574,12082,416,2324,1040,17411,770,1999068,SALE_595F
CMP_202505_A,INF_294B07A4,Nano,8844,Instagram,Story,2025-05-07,4100,9775,466,15,71,23,155,3,6239,SALE_07A4
CMP_202507_A,INF_CC855E94,Macro,526195,LinkedIn,Text_Post,2025-07-11,247800,910060,30204,787,3932,1091,28843,1188,7762851,SALE_5E94
CMP_202503_B,INF_96506EA8,Nano,3861,Instagram,Static_Post,2025-03-23,900,2088,21,0,3,1,28,0,0,SALE_6EA8
CMP_202505_C,INF_A34C6DDA,Micro,77277,Instagram,Reel,2025-05-16,45700,19389,1437,66,121,44,185,4,7990,SALE_6DDA
CMP_202503_B,INF_8740C4D9,Macro,703042,YouTube,Short,2025-03-01,537600,224886,8194,133,630,566,8784,361,1521528,SALE_C4D9
CMP_202508_C,INF_5B8EB500,Micro,98549,TikTok,Video,2025-08-18,10600,432949,16525,595,2539,1580,5695,112,141506,SALE_B500
CMP_202511_B,INF_8704A107,Micro,81745,TikTok,Video,2025-11-23,11000,550628,14381,638,1130,639,8536,98,121077,SALE_A107
CMP_202501_B,INF_EB0F0081,Micro,40913,TikTok,Video,2025-01-19,3800,13570,585,9,76,19,290,4,2113,SALE_0081
CMP_202505_B,INF_37EF4336,Micro,74820,LinkedIn,Article,2025-05-14,62000,5252,354,10,68,31,90,3,25534,SALE_4336
CMP_202506_B,INF_6472C950,Nano,2056,Instagram,Story,2025-06-14,1300,1083,19,0,2,1,4,0,0,SALE_C950
CMP_202505_B,INF_53F19EF5,Micro,79079,Instagram,Static_Post,2025-05-12,32900,31431,2070,34,189,105,238,2,4331,SALE_9EF5
CMP_202504_C,INF_A4754934,Micro,20658,LinkedIn,Article,2025-04-09,28900,18251,1074,41,210,93,488,22,314308,SALE_4934
CMP_202511_C,INF_92D44143,Micro,35149,Instagram,Story,2025-11-22,2200,4305,306,4,58,11,25,0,0,SALE_4143
CMP_202511_C,INF_4E14869B,Nano,9911,LinkedIn,Article,2025-11-08,9100,10617,126,2,16,2,162,8,72908,SALE_869B
CMP_202505_C,INF_A712465F,Micro,83264,Instagram,Carousel,2025-05-10,10100,257899,7207,260,490,667,3534,99,218538,SALE_465F
CMP_202504_C,INF_77A111D6,Nano,1453,LinkedIn,Text_Post,2025-04-22,800,942,13,0,2,1,11,0,0,SALE_11D6
CMP_202510_B,INF_CFBEFC6B,Micro,38538,LinkedIn,Article,2025-10-23,36300,19822,758,17,101,58,524,23,222285,SALE_FC6B
CMP_202509_A,INF_92475BE6,Micro,19358,LinkedIn,Article,2025-09-26,31200,21238,1062,17,72,49,306,14,190862,SALE_5BE6
CMP_202501_C,INF_99DBE9C3,Macro,966123,YouTube,Short,2025-01-02,314600,642055,10487,348,1038,355,13350,571,1708723,SALE_E9C3
CMP_202511_A,INF_B48E0537,Macro,537360,TikTok,Video,2025-11-06,87500,199854,5479,134,620,455,1726,18,22770,SALE_0537
CMP_202507_B,INF_69BB457B,Macro,857519,TikTok,Video,2025-07-14,150300,3338292,86432,2817,11066,6330,33799,411,315603,SALE_457B
CMP_202505_A,INF_C322D873,Nano,3590,LinkedIn,Text_Post,2025-05-03,2700,1295,72,2,6,4,16,0,0,SALE_D873
CMP_202512_B,INF_319FF355,Mid,305507,TikTok,Video,2025-12-01,23800,161551,6646,300,1310,424,1337,23,17784,SALE_F355
CMP_202505_A,INF_000158E4,Nano,2586,TikTok,Video,2025-05-01,500,3019,161,4,29,13,32,0,0,SALE_58E4
CMP_202512_A,INF_AC32A7DE,Micro,16637,LinkedIn,Article,2025-12-03,13900,23906,1315,46,161,49,565,29,315674,SALE_A7DE
CMP_202502_A,INF_0934D044,Nano,5218,LinkedIn,Article,2025-02-03,8200,4372,259,5,32,22,55,2,12625,SALE_D044
CMP_202509_C,INF_24339178,Mid,118024,TikTok,Video,2025-09-26,17600,36677,2546,118,219,152,155,0,0,SALE_9178
CMP_202505_B,INF_6C5D2696,Nano,2784,YouTube,Long_Video,2025-05-20,2100,437,18,0,2,1,17,0,0,SALE_2696
CMP_202512_B,INF_15CD7E3C,Mid,322373,Instagram,Reel,2025-12-28,44400,122034,2233,83,309,77,2216,42,71982,SALE_7E3C
CMP_202511_C,INF_EF988DAE,Micro,49827,LinkedIn,Article,2025-11-22,29400,32714,2249,53,244,113,736,35,218429,SALE_8DAE
CMP_202503_C,INF_1D85F379,Micro,85516,YouTube,Short,2025-03-03,25000,71088,3323,95,405,228,3324,137,669542,SALE_F379
CMP_202501_A,INF_A2E3442A,Micro,28502,YouTube,Long_Video,2025-01-12,14400,33699,2198,56,385,63,835,31,124058,SALE_442A
CMP_202505_A,INF_ACFC7FBA,Nano,7363,TikTok,Video,2025-05-07,900,2258,25,0,1,1,20,0,0,SALE_7FBA
CMP_202509_A,INF_0DF4D0DD,Mega,4019982,Instagram,Carousel,2025-09-03,1167500,4856269,175997,8685,11348,11229,34758,974,886795,SALE_D0DD
CMP_202508_B,INF_77DA188B,Nano,5960,LinkedIn,Article,2025-08-23,8000,8668,333,13,58,21,161,6,42796,SALE_188B
CMP_202506_B,INF_79E56BAB,Mid,159484,LinkedIn,Article,2025-06-23,303800,80810,1574,59,96,133,2391,134,1221444,SALE_6BAB
CMP_202505_B,INF_C4FFC7BD,Nano,3131,LinkedIn,Article,2025-05-19,2100,849,28,0,4,2,13,0,0,SALE_C7BD
CMP_202505_C,INF_0D0BE137,Micro,52835,YouTube,Short,2025-05-02,47200,129836,3834,92,198,187,4911,19,84232,SALE_E137
CMP_202506_B,INF_AA76F3F6,Nano,7732,Instagram,Carousel,2025-06-10,1800,4541,162,6,24,4,83,1,2064,SALE_F3F6
CMP_202505_C,INF_09711F90,Nano,2618,TikTok,Video,2025-05-05,200,1979,124,3,13,9,1,0,0,SALE_1F90
CMP_202501_A,INF_7F2A2E1A,Macro,932419,YouTube,Short,2025-01-30,627700,1017473,13549,251,1903,325,37668,1413,4296111,SALE_2E1A
CMP_202511_A,INF_F7238B73,Micro,18034,YouTube,Long_Video,2025-11-20,2500,8307,169,6,13,13,294,12,20926,SALE_8B73
CMP_202512_B,INF_72282EF2,Micro,35569,LinkedIn,Article,2025-12-22,50900,18514,325,12,30,27,437,22,262943,SALE_2EF2
CMP_202507_A,INF_904C3421,Micro,95755,LinkedIn,Text_Post,2025-07-23,70900,24944,1419,25,153,93,651,29,399034,SALE_3421
CMP_202510_C,INF_7BE1FA60,Micro,85716,TikTok,Video,2025-10-08,14500,32783,399,14,65,39,611,9,12419,SALE_FA60
CMP_202508_A,INF_7F458F13,Mid,148358,YouTube,Long_Video,2025-08-03,161100,100052,954,30,177,65,3498,123,535877,SALE_8F13
CMP_202510_B,INF_07B836F6,Mid,193130,YouTube,Long_Video,2025-10-23,91300,893958,6988,148,381,599,27498,105,216535,SALE_36F6
CMP_202505_A,INF_E0A5202A,Micro,56001,TikTok,Video,2025-05-20,14600,35747,1863,63,115,152,90,0,0,SALE_202A
CMP_202505_B,INF_332476B6,Nano,5511,YouTube,Long_Video,2025-05-05,1900,5052,403,7,25,33,172,6,28373,SALE_76B6
CMP_202501_C,INF_066F0300,Mid,228199,Instagram,Static_Post,2025-01-11,62100,26339,1842,39,200,39,545,1,1312,SALE_0300
CMP_202507_A,INF_97C4116E,Micro,37427,YouTube,Short,2025-07-27,13500,32578,2290,50,359,218,1006,47,75757,SALE_116E
CMP_202502_A,INF_BAD43BC0,Macro,558150,LinkedIn,Text_Post,2025-02-14,554500,677360,4176,91,709,222,14255,780,10023144,SALE_3BC0
CMP_202504_B,INF_40A482F7,Mid,223197,Instagram,Story,2025-04-26,32800,399678,7923,277,1122,598,4023,117,229840,SALE_82F7
CMP_202505_A,INF_C14195FB,Micro,60154,Instagram,Story,2025-05-10,25800,26673,323,12,43,7,416,7,14554,SALE_95FB
CMP_202511_A,INF_DE962C1E,Nano,8336,Instagram,Reel,2025-11-01,7800,91882,3391,91,455,190,1894,36,48873,SALE_2C1E
CMP_202507_C,INF_A4A49A99,Nano,8706,TikTok,Video,2025-07-24,1100,7947,462,17,32,32,113,0,0,SALE_9A99
CMP_202512_B,INF_1382D001,Mid,482646,YouTube,Long_Video,2025-12-17,333700,604605,23531,793,4306,896,17382,545,2434470,SALE_D001
CMP_202503_B,INF_BF101F9D,Mega,1580462,Instagram,Story,2025-03-12,359100,1037458,45022,1082,4746,1115,8867,67,129078,SALE_1F9D
CMP_202501_A,INF_A2219552,Mid,139661,LinkedIn,Article,2025-01-07,122000,50981,1811,30,320,167,867,40,561307,SALE_9552
CMP_202505_A,INF_EDD72EEC,Nano,5928,YouTube,Short,2025-05-01,2600,4931,359,14,31,32,145,5,20062,SALE_2EEC
CMP_202512_A,INF_7186F872,Macro,830378,Instagram,Story,2025-12-23,553200,441555,16975,315,2058,939,8740,15,17587,SALE_F872
CMP_202510_B,INF_3023F94F,Micro,31039,TikTok,Video,2025-10-27,5200,19120,1486,53,256,112,165,1,736,SALE_F94F
CMP_202507_B,INF_D8A47E82,Mid,351662,Instagram,Story,2025-07-14,28500,133256,3979,41,505,166,1256,23,50055,SALE_7E82
CMP_202504_C,INF_F1ABDEB3,Mid,425112,YouTube,Long_Video,2025-04-15,140500,119066,1757,47,154,111,3405,16,74546,SALE_DEB3
CMP_202507_B,INF_7E138393,Micro,24795,LinkedIn,Text_Post,2025-07-05,31400,196106,6083,111,582,603,3343,200,2423505,SALE_8393
CMP_202509_C,INF_8D3051FA,Nano,9717,LinkedIn,Text_Post,2025-09-11,12400,4381,110,1,16,3,68,3,38446,SALE_51FA
CMP_202505_B,INF_377A85D3,Micro,35614,YouTube,Long_Video,2025-05-21,13100,28825,2091,26,228,92,860,42,103969,SALE_85D3
CMP_202508_B,INF_34DDE013,Nano,2942,TikTok,Video,2025-08-13,300,6947,472,23,44,35,76,1,971,SALE_E013
CMP_202507_B,INF_3F743479,Nano,9861,YouTube,Short,2025-07-30,6300,2977,29,1,3,2,112,3,12670,SALE_3479
CMP_202510_C,INF_12AD4A13,Micro,98910,TikTok,Video,2025-10-09,21800,31220,1386,32,71,77,524,11,5972,SALE_4A13
CMP_202511_B,INF_F7797FC4,Micro,55713,YouTube,Short,2025-11-29,19100,24790,1244,47,85,87,1018,39,159319,SALE_7FC4
CMP_202511_B,INF_FC4A53C7,Macro,805318,LinkedIn,Article,2025-11-18,472000,1548533,26950,312,5329,1148,40833,1639,23327171,SALE_53C7
CMP_202506_B,INF_7BE1FA60,Micro,85716,Instagram,Static_Post,2025-06-29,6700,125667,4403,53,508,360,2531,51,60735,SALE_FA60
CMP_202507_C,INF_D54EAE37,Nano,6162,Instagram,Static_Post,2025-07-02,700,4503,296,11,51,22,75,1,1941,SALE_AE37
CMP_202508_B,INF_0F226EE0,Nano,4092,YouTube,Long_Video,2025-08-19,2700,6004,376,12,72,11,202,8,15859,SALE_6EE0
CMP_202502_B,INF_D4790C0B,Micro,14308,YouTube,Long_Video,2025-02-28,6300,10774,502,9,67,20,358,10,42300,SALE_0C0B
CMP_202508_A,INF_6A3F474D,Micro,18200,YouTube,Long_Video,2025-08-22,18600,23084,1669,39,233,112,592,2,4489,SALE_474D
CMP_202503_A,INF_A38C82E3,Nano,7729,YouTube,Long_Video,2025-03-01,4700,9210,180,4,11,16,274,12,56896,SALE_82E3
CMP_202505_A,INF_04A3D56A,Mid,275242,YouTube,Long_Video,2025-05-11,109600,113136,4647,84,690,194,4187,141,486013,SALE_D56A
CMP_202502_B,INF_A4A4E481,Micro,64567,TikTok,Video,2025-02-22,4800,14814,855,13,79,46,233,2,2086,SALE_E481
CMP_202502_C,INF_CDD7EFD5,Mid,216382,Instagram,Reel,2025-02-25,53200,168867,1719,70,332,74,1907,37,89289,SALE_EFD5
CMP_202508_B,INF_DC282CB9,Micro,71908,Instagram,Story,2025-08-13,26600,55714,3550,37,318,265,1326,26,31562,SALE_2CB9
CMP_202507_B,INF_847CB0E1,Mid,311015,Instagram,Reel,2025-07-10,93500,163694,7428,244,954,472,2191,43,36108,SALE_B0E1
CMP_202509_A,INF_96506EA8,Nano,3861,Instagram,Static_Post,2025-09-20,1600,1067,29,1,3,1,13,0,0,SALE_6EA8
CMP_202504_A,INF_B48E0537,Macro,537360,Instagram,Reel,2025-04-04,93400,524290,5524,81,598,476,8857,205,437365,SALE_0537
CMP_202503_A,INF_28BE5987,Mid,143288,LinkedIn,Article,2025-03-06,40300,145774,2191,38,209,207,3095,163,1094034,SALE_5987
CMP_202506_B,INF_0D0BE137,Micro,52835,Instagram,Reel,2025-06-20,13900,464753,19956,950,3321,1424,7311,163,253640,SALE_E137
CMP_202504_C,INF_FC986CF6,Nano,7698,Instagram,Static_Post,2025-04-23,1000,14177,530,7,93,36,206,4,8830,SALE_6CF6
CMP_202511_C,INF_14DD1704,Mid,222902,Instagram,Story,2025-11-05,50600,463781,17377,662,2701,398,4351,85,84287,SALE_1704
CMP_202508_C,INF_A0F80386,Micro,57526,YouTube,Short,2025-08-12,26200,76345,2880,32,200,119,2402,117,515860,SALE_0386
CMP_202502_C,INF_115880DD,Micro,99101,LinkedIn,Article,2025-02-07,87700,21567,1133,49,70,108,409,18,251676,SALE_80DD
CMP_202507_C,INF_EFF34A2C,Micro,56459,LinkedIn,Text_Post,2025-07-14,69400,46775,2091,90,175,207,1077,51,328292,SALE_4A2C
CMP_202501_C,INF_39F9712F,Mid,198349,TikTok,Video,2025-01-09,26600,60239,1561,77,301,115,696,12,10027,SALE_712F
CMP_202501_B,INF_EFF34A2C,Micro,56459,TikTok,Video,2025-01-26,10100,690527,25791,934,2718,1319,5257,48,70947,SALE_4A2C
CMP_202509_A,INF_30C4476D,Micro,90024,LinkedIn,Article,2025-09-09,41000,146286,6575,160,966,424,2637,119,850288,SALE_476D
CMP_202510_C,INF_C5F07F2F,Micro,15079,YouTube,Short,2025-10-15,1900,4839,362,13,69,20,196,8,24794,SALE_7F2F
CMP_202507_B,INF_92DE8F5B,Nano,9499,LinkedIn,Text_Post,2025-07-28,4900,7406,392,10,70,25,220,11,70930,SALE_8F5B
CMP_202508_A,INF_5A2F44E3,Nano,7893,YouTube,Long_Video,2025-08-28,6500,10688,635,30,46,50,350,13,35872,SALE_44E3
CMP_202512_B,INF_A38C82E3,Nano,7729,Instagram,Story,2025-12-23,4300,8824,335,6,28,18,123,2,3316,SALE_82E3
CMP_202508_B,INF_572DF5AF,Nano,1422,TikTok,Video,2025-08-03,200,8945,424,18,74,19,158,0,0,SALE_F5AF
CMP_202503_A,INF_7ED60FCC,Nano,9555,LinkedIn,Article,2025-03-13,9100,3911,118,2,21,3,83,4,56032,SALE_0FCC
CMP_202505_A,INF_C9319862,Micro,52746,TikTok,Video,2025-05-06,2700,78407,5498,199,657,451,1061,20,10710,SALE_9862
CMP_202509_C,INF_8F420B62,Nano,7836,Instagram,Static_Post,2025-09-29,3300,4614,261,12,23,8,63,1,1997,SALE_0B62
CMP_202512_A,INF_BBF2D29E,Micro,12783,TikTok,Video,2025-12-05,600,120730,3577,127,370,285,1194,29,26870,SALE_D29E
CMP_202509_C,INF_DBBB9280,Macro,987598,YouTube,Long_Video,2025-09-18,337000,20514324,299247,8318,21571,7051,686932,24891,64899146,SALE_9280
CMP_202511_C,INF_5E01D8FC,Micro,66196,TikTok,Video,2025-11-25,9400,54295,3800,166,510,178,544,10,12187,SALE_D8FC
CMP_202512_A,INF_04688510,Micro,62027,Instagram,Story,2025-12-04,13000,9663,483,10,68,30,206,2,4717,SALE_8510
CMP_202503_C,INF_108FD284,Mid,368683,Instagram,Story,2025-03-04,133700,201161,3888,167,313,366,3397,69,139067,SALE_D284
CMP_202506_B,INF_77621CAC,Micro,97360,TikTok,Video,2025-06-06,2900,13662,1071,38,158,39,82,1,797,SALE_1CAC
CMP_202504_A,INF_26047AF1,Micro,57263,Instagram,Reel,2025-04-28,8400,49478,2456,111,209,163,945,2,3835,SALE_7AF1
CMP_202503_A,INF_CD0F2300,Mid,275545,TikTok,Video,2025-03-16,59200,200697,1547,67,169,82,2247,3,3057,SALE_2300
CMP_202504_B,INF_F217763E,Mid,428713,YouTube,Short,2025-04-11,351300,313646,10435,346,1241,918,11711,421,830775,SALE_763E
CMP_202507_A,INF_0EA1AAE4,Micro,68902,LinkedIn,Article,2025-07-25,30200,22748,1310,58,137,127,494,2,18699,SALE_AAE4
CMP_202506_A,INF_7F5CF007,Mid,326823,YouTube,Long_Video,2025-06-02,269100,248931,10507,286,1448,823,10179,369,565801,SALE_F007
CMP_202512_A,INF_0F3F0AF9,Nano,5917,YouTube,Short,2025-12-05,3100,3529,78,2,7,2,162,5,9794,SALE_0AF9
CMP_202502_C,INF_5A2F44E3,Nano,7893,TikTok,Video,2025-02-07,1800,2240,44,1,8,3,28,0,0,SALE_44E3
CMP_202510_A,INF_5E66E375,Micro,89837,TikTok,Video,2025-10-14,8500,118030,4027,57,575,191,564,7,5160,SALE_E375
CMP_202509_B,INF_60254B84,Nano,2249,TikTok,Video,2025-09-29,300,11846,376,13,21,23,11,0,0,SALE_4B84
CMP_202501_C,INF_A1E521BB,Nano,3486,YouTube,Long_Video,2025-01-01,800,9949,286,11,18,6,296,10,46375,SALE_21BB
CMP_202507_B,INF_2FFF4EA8,Mid,434272,TikTok,Video,2025-07-11,137900,454569,21227,501,1615,1004,7735,124,151778,SALE_4EA8
CMP_202507_A,INF_CDF56BE1,Micro,48048,Instagram,Carousel,2025-07-02,27500,61486,4071,192,483,399,1788,19,35189,SALE_6BE1
CMP_202502_C,INF_4F6F37E6,Mid,422953,Instagram,Static_Post,2025-02-27,116200,379711,5712,135,644,302,6829,58,72812,SALE_37E6
CMP_202505_B,INF_C36F8B2F,Micro,67726,YouTube,Short,2025-05-11,24200,84067,3395,105,398,294,2319,100,192922,SALE_8B2F
CMP_202505_B,INF_182CCB81,Nano,1302,TikTok,Video,2025-05-11,200,493,32,1,4,3,7,0,0,SALE_CB81
CMP_202508_B,INF_014526EB,Mid,376230,TikTok,Video,2025-08-07,54700,5434517,33288,787,4478,859,84440,1589,1746721,SALE_26EB
CMP_202510_A,INF_8740C4D9,Macro,703042,YouTube,Short,2025-10-01,518900,394306,4106,156,680,153,17166,687,1031892,SALE_C4D9
CMP_202504_A,INF_74EF595F,Mid,486550,TikTok,Video,2025-04-16,48500,1291560,32062,794,3963,1429,10419,167,188384,SALE_595F
CMP_202503_B,INF_C36F8B2F,Micro,67726,TikTok,Video,2025-03-16,5900,194690,1543,48,304,102,2426,42,41921,SALE_8B2F
